tv,Ts,nparticles
0.61668133230226,1,512
0.6417696582086988,2,512
0.6101813228585701,3,512
0.5743628350971929,4,512
0.5578865319772006,5,512
0.5454592049922709,6,512
0.5348095764472169,7,512
0.5234065761485865,8,512
0.5165933863905363,9,512
0.5109038841049034,10,512
0.501802546360114,11,512
0.496612895901938,12,512
0.4919931261706336,13,512
0.48372626585682105,14,512
0.47827792151107174,15,512
0.4725871540428701,16,512
0.4689451502524938,17,512
0.464739615776285,18,512
0.4600188566938498,19,512
0.4543201700957091,20,512
0.4498055870139803,21,512
0.44449452502005327,22,512
0.4419315287471181,23,512
0.4378282981106813,24,512
0.43309471005702854,25,512
0.4323594877953959,26,512
0.4292113671154742,27,512
0.42584174066196195,28,512
0.4230083230917246,29,512
0.4193221873796143,30,512
0.4176988036567238,31,512
0.41429216707771094,32,512
0.413513398595547,33,512
0.4119032831413728,34,512
0.40984040817273204,35,512
0.4085809400455417,36,512
0.40504767938933833,37,512
0.4010064511431323,38,512
0.3988430016338413,39,512
0.3972597198356741,40,512
0.396088359593188,41,512
0.3941333364037328,42,512
0.392668673740809,43,512
0.39027462468953084,44,512
0.387853669070497,45,512
0.38617955739364485,46,512
0.3846452756750605,47,512
0.3826019773933355,48,512
0.3813202728410012,49,512
0.37970979181405823,50,512
0.3786387758894552,51,512
0.37717428948857207,52,512
0.37570783094595506,53,512
0.37406384601040993,54,512
0.3726739750305913,55,512
0.37001689776719904,56,512
0.3679431980641392,57,512
0.3669975336860723,58,512
0.36513815794117993,59,512
0.36329418056863794,60,512
0.3617695035340002,61,512
0.3600254974969104,62,512
0.3587922729504585,63,512
0.3580625503225841,64,512
0.35835792490187873,65,512
0.3578676406734287,66,512
0.3568657531071005,67,512
0.3558264114907953,68,512
0.3556046206494722,69,512
0.3552612279521283,70,512
0.35471672947682326,71,512
0.3536749155269816,72,512
0.3530256399641165,73,512
0.3524064823239539,74,512
0.3514696799737337,75,512
0.35040947966199026,76,512
0.3489437675274616,77,512
0.34745095681222155,78,512
0.34609517304854714,79,512
0.3452962167240768,80,512
0.34433420900217726,81,512
0.3435616372130279,82,512
0.3428371351163284,83,512
0.3412161028164645,84,512
0.3400129770958663,85,512
0.3385435165798349,86,512
0.33756153187951526,87,512
0.33673663574009016,88,512
0.33559739930933696,89,512
0.3347283161094589,90,512
0.33410171815318973,91,512
0.3333824595506707,92,512
0.33237265981720093,93,512
0.33175091934241285,94,512
0.33177463125920187,95,512
0.3311637978815668,96,512
0.3306420041709531,97,512
0.3298613876078388,98,512
0.3289711507473004,99,512
0.32863076629217713,100,512
0.3283147613036905,101,512
0.327766354163675,102,512
0.3270865597582122,103,512
0.326362379304586,104,512
0.32639193150819706,105,512
0.3263446542723442,106,512
0.3261269083080663,107,512
0.3261607835780147,108,512
0.3258056428611438,109,512
0.3247926586946434,110,512
0.3239556527332492,111,512
0.32328702986997204,112,512
0.32273027477463656,113,512
0.3222503090560565,114,512
0.32133089765805867,115,512
0.3207603542594953,116,512
0.3203770246970907,117,512
0.3198911513130289,118,512
0.31906021472385127,119,512
0.31856393684128426,120,512
0.3176626397938362,121,512
0.3169379982550343,122,512
0.31689930343099093,123,512
0.3168190942434973,124,512
0.3164773993893615,125,512
0.31628870801561576,126,512
0.315792744119232,127,512
0.31555166477373797,128,512
0.31513341455755023,129,512
0.31468356914912216,130,512
