tv,Ts,nparticles
0.4807581222764986,1,512
0.47352832576108395,2,512
0.4837664226314319,3,512
0.48947625118933924,4,512
0.49838825870476144,5,512
0.49461198747013574,6,512
0.4874773147653286,7,512
0.4817891024998052,8,512
0.47480271413171976,9,512
0.4672840621171588,10,512
0.46545557427052214,11,512
0.46384017341538436,12,512
0.46100877771687504,13,512
0.45902241805228183,14,512
0.4576418174273926,15,512
0.4568948715040441,16,512
0.4565280996767268,17,512
0.453978660473786,18,512
0.4540657580376654,19,512
0.4560294538085862,20,512
0.45756028779671204,21,512
0.4567350092479162,22,512
0.4552623546004317,23,512
0.45362146623950855,24,512
0.450915816700007,25,512
0.448419164102842,26,512
0.4468842555746837,27,512
0.4447150777962314,28,512
0.4435273814978042,29,512
0.4415708213091711,30,512
0.4397114733738805,31,512
0.43856751797147525,32,512
0.43795926520126643,33,512
0.4368306883758295,34,512
0.436470714735964,35,512
0.437530314044035,36,512
0.4379351331203167,37,512
0.4369492643019138,38,512
0.43520746644032515,39,512
0.4336105365844647,40,512
0.4326583503357401,41,512
0.4312735525800837,42,512
0.4299843856901255,43,512
0.42818129170143987,44,512
0.42698386906361824,45,512
0.42599310634610704,46,512
0.4244227450002708,47,512
0.42331105004534897,48,512
0.4226148136669489,49,512
0.42189830477867113,50,512
0.42135213480853967,51,512
0.4216070488508459,52,512
0.4218765690678564,53,512
0.4218162275449326,54,512
0.4212523178341472,55,512
0.42026994080682895,56,512
0.41955700412339164,57,512
0.4191969079258087,58,512
0.4183609265578125,59,512
0.41758611620023767,60,512
0.41726146771170514,61,512
0.417040825980834,62,512
0.416221077802571,63,512
0.41581124824460763,64,512
0.41552742730568315,65,512
0.41596969565413644,66,512
0.4165660528498827,67,512
0.41706586206678564,68,512
0.4172760988775199,69,512
0.41646085362179436,70,512
0.41578546629671637,71,512
0.41450722770814047,72,512
0.4133964145552701,73,512
0.41249084565822725,74,512
0.4115533744928684,75,512
0.41104726961613525,76,512
0.41047408190926155,77,512
0.4099181572094455,78,512
0.40965399238709,79,512
0.40933759255627333,80,512
0.40898305712483835,81,512
0.40827647667765904,82,512
0.4084755984352132,83,512
0.4089743160644844,84,512
0.40886832289553054,85,512
0.4085572705696693,86,512
0.40829396613064506,87,512
0.40755486633901067,88,512
0.4068020436874352,89,512
0.4058899770841422,90,512
0.4050989887255064,91,512
0.40411617997799637,92,512
0.4034421245592002,93,512
0.4025834677532929,94,512
0.4018641886805593,95,512
0.40104714024322113,96,512
0.40028916296161626,97,512
0.3996667565241534,98,512
0.3995480481154452,99,512
0.3994541549021941,100,512
0.39911948867742086,101,512
0.3984292201573834,102,512
0.3978179047543058,103,512
0.3971423809857513,104,512
0.3967133136734518,105,512
0.3961955622065782,106,512
0.3957948070506641,107,512
0.39510401557561675,108,512
0.39427994416990075,109,512
0.3934725122240654,110,512
0.39288376001323155,111,512
0.3921864926282915,112,512
0.39149350946889355,113,512
0.39075891151034986,114,512
0.39057938356226823,115,512
0.39040083611471055,116,512
0.3900618882794484,117,512
0.3895326222343498,118,512
0.3890174758410439,119,512
0.38841790802273474,120,512
0.38800486116165556,121,512
0.38756911578622116,122,512
0.3874929619647428,123,512
0.38718252227414346,124,512
0.386774911795434,125,512
0.3863736157481089,126,512
0.3860858241113304,127,512
0.38559080864886736,128,512
0.38521004979801443,129,512
0.3850758192091809,130,512
0.3855273706854334,131,512
0.38571750868476057,132,512
0.38536781226892497,133,512
0.38506900981179826,134,512
0.38458688781608613,135,512
0.3839185534873128,136,512
0.38344784782398367,137,512
0.3832258058051512,138,512
0.3831022621046839,139,512
0.38293148498375434,140,512
0.38265504759794744,141,512
