iter,d1,d2,ldr,dr
1,-0.3412217908004421,1.8494309599604122,0.410261350184312,0.5072116436839806
2,-0.3412217908004421,1.8494309599604122,0.410261350184312,0.5072116436839806
3,-0.3412217908004421,1.8494309599604122,0.410261350184312,0.5072116436839806
4,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
5,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
6,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
7,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
8,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
9,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
10,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
11,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
12,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
13,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
14,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
15,0.3083214488152797,1.2420557918387822,0.23755115998004284,0.26813987314177024
16,-0.3755202064263128,2.0997913863635755,0.31890756514495244,0.37562416340890803
17,-0.3755202064263128,2.0997913863635755,0.31890756514495244,0.37562416340890803
18,-0.028275193230322127,3.406811661968695,0.2670528858014909,0.3061095191529078
19,-0.028275193230322127,3.406811661968695,0.2670528858014909,0.3061095191529078
20,-0.028275193230322127,3.406811661968695,0.2670528858014909,0.3061095191529078
21,-0.028275193230322127,3.406811661968695,0.2670528858014909,0.3061095191529078
22,-0.028275193230322127,3.406811661968695,0.2670528858014909,0.3061095191529078
23,-0.22383700333122478,0.8089893500347562,0.7380856175001469,1.0919269304304282
24,-0.906798372581094,0.8995081480450206,-15.846932075835284,-0.999999868851042
25,-0.906798372581094,0.8995081480450206,-15.846932075835284,-0.999999868851042
26,-0.906798372581094,0.8995081480450206,-15.846932075835284,-0.999999868851042
27,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
28,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
29,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
30,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
31,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
32,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
33,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
34,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
35,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
36,0.6262810316503018,0.9374682198603109,-6.67458790132329,-0.9987374072085322
