seed,target,total_cost,nchains,kernel,step_size,logZ,elbo,ess,nparticles
1,Banana,20,10,MF.MALA,0.01,-0.8641818474512775,-2.1828135914153477,187.09662581071566,1024
1,Banana,20,10,MF.MALA,0.05,-0.8603823071479519,-2.145093299172004,188.553037851097,1024
1,Banana,20,10,MF.MALA,0.1,-0.8573099999755796,-2.127233607587515,189.28396752017997,1024
1,Banana,20,10,MF.RWMH,0.01,-0.8647577584734183,-2.1915481674855153,186.9246859740514,1024
1,Banana,20,10,MF.RWMH,0.05,-0.8629443475023129,-2.1886345948546326,187.28331394711728,1024
1,Banana,20,10,MF.RWMH,0.1,-0.8605631286257962,-2.1796472877550306,187.90263810005774,1024
1,Banana,20,5,MF.HMC,0.01,-0.4783038904713548,-1.4688574049626697,58.11352739028837,1024
1,Banana,20,5,MF.HMC,0.05,-0.4102651680899898,-1.2191756033378567,185.5535400828951,1024
1,Banana,20,5,MF.HMC,0.1,-0.327789790270284,-1.165885415345931,344.2310194168804,1024
1,Banana,20,5,MF.MALA,0.01,-0.2431659750609887,-1.955373241089284,6.903361018725584,1024
1,Banana,20,5,MF.MALA,0.05,-0.4370725357460854,-1.7600836007340988,14.95330786763038,1024
1,Banana,20,5,MF.MALA,0.1,-0.5063811830998768,-1.7165806912696646,30.49961025867449,1024
1,Banana,20,5,MF.RWMH,0.01,-0.25010988209330876,-2.1371826639576623,6.577253034441573,1024
1,Banana,20,5,MF.RWMH,0.05,-0.3149941285845008,-2.1112229262988658,8.139942269822063,1024
1,Banana,20,5,MF.RWMH,0.1,-0.3956571588641795,-2.0463166864292788,12.765388739667756,1024
1,Banana,50,10,MF.HMC,0.01,-0.6287247900435569,-1.230129986537363,311.70357576436624,1024
1,Banana,50,10,MF.HMC,0.05,-0.396890205574322,-0.9550962159699075,449.06842986750274,1024
1,Banana,50,10,MF.HMC,0.1,-0.24378452627093328,-0.8711587306624325,340.94851525662955,1024
1,Banana,50,10,MF.MALA,0.01,-0.6138724494909509,-1.8603205313640234,31.316261096500313,1024
1,Banana,50,10,MF.MALA,0.05,-0.6335291622130379,-1.59366246054068,72.42060104568296,1024
1,Banana,50,10,MF.MALA,0.1,-0.6681767040278705,-1.4178226661206006,238.57412960626638,1024
1,Banana,50,10,MF.RWMH,0.01,-0.6531503388970981,-1.9965513046583931,48.34586986593967,1024
1,Banana,50,10,MF.RWMH,0.05,-0.586310617047757,-1.9586479033489448,26.770850211059187,1024
1,Banana,50,10,MF.RWMH,0.1,-0.5405836779797184,-1.8759246182071247,24.28083892483375,1024
1,Banana,50,5,MF.HMC,0.01,-0.6626957808826441,-1.410717999618354,249.02085751431727,1024
1,Banana,50,5,MF.HMC,0.05,-0.32696645987561457,-1.2025639980270142,352.27230252642045,1024
1,Banana,50,5,MF.HMC,0.1,-0.1928415424076988,-1.1190619247571043,294.35353409844896,1024
1,Banana,50,5,MF.MALA,0.01,-0.8454515268129583,-1.9716167292577411,284.36771799131367,1024
1,Banana,50,5,MF.MALA,0.05,-0.7976657015747852,-1.642029984412275,332.99417109299566,1024
1,Banana,50,5,MF.MALA,0.1,-0.7614185111198184,-1.4875414494247488,346.73791814494575,1024
1,Banana,50,5,MF.RWMH,0.01,-0.8543556840884419,-2.175050412518649,259.56782194868657,1024
1,Banana,50,5,MF.RWMH,0.05,-0.8732821396084738,-2.115921640273345,279.83624044310505,1024
1,Banana,50,5,MF.RWMH,0.1,-0.8358208028638066,-1.9645975217415304,279.17156294877896,1024
1,Funnel,0,10,MF.HMC,0.01,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.HMC,0.05,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.HMC,0.1,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.MALA,0.01,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.MALA,0.05,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.MALA,0.1,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.RWMH,0.01,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.RWMH,0.05,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,10,MF.RWMH,0.1,-0.9957090404301505,-1.8235821090871203,30.381377583150037,1024
1,Funnel,0,5,MF.HMC,0.01,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.HMC,0.05,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.HMC,0.1,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.MALA,0.01,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.MALA,0.05,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.MALA,0.1,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.RWMH,0.01,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.RWMH,0.05,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,0,5,MF.RWMH,0.1,-0.9957090404301496,-1.8235821090871205,30.381377583150044,1024
1,Funnel,100,10,MF.HMC,0.01,-0.7712979943571137,-1.3343264308325526,59.27864284634016,1024
1,Funnel,100,10,MF.HMC,0.05,-0.5534283840853167,-0.7918434840863237,284.36718976270896,1024
1,Funnel,100,10,MF.HMC,0.1,-0.5631631820955727,-0.7905160403734884,435.6305024461667,1024
1,Funnel,100,10,MF.MALA,0.01,-0.8329391505060153,-1.7289838389450924,9.712140741211691,1024
1,Funnel,100,10,MF.MALA,0.05,-0.8357088450189432,-1.6108297058592196,13.909769685762042,1024
1,Funnel,100,10,MF.MALA,0.1,-0.7991365217917901,-1.514594205332358,20.280154939351174,1024
1,Funnel,100,10,MF.RWMH,0.01,-0.8589950157645942,-1.8188356193456037,7.675384149910055,1024
1,Funnel,100,10,MF.RWMH,0.05,-0.8375470266945415,-1.777535145894549,7.7811408998373235,1024
1,Funnel,100,10,MF.RWMH,0.1,-0.8141267271859087,-1.733304500940919,8.350443727867118,1024
1,Funnel,100,5,MF.HMC,0.01,-0.7869879890202078,-1.4026021214022948,66.59642068265461,1024
1,Funnel,100,5,MF.HMC,0.05,-0.5431414355544089,-1.059260675809217,117.1680323744408,1024
1,Funnel,100,5,MF.HMC,0.1,-0.3524233026397985,-0.9975657146242167,61.52607487870004,1024
1,Funnel,100,5,MF.MALA,0.01,-0.9476199104829872,-1.8534478598986912,18.65656400559888,1024
1,Funnel,100,5,MF.MALA,0.05,-1.0401594542473527,-1.7025795040548912,35.896665996076145,1024
1,Funnel,100,5,MF.MALA,0.1,-1.0607699030033002,-1.630816647262846,62.04882815759656,1024
1,Funnel,100,5,MF.RWMH,0.01,-1.2017842265219931,-1.9629052309595376,64.76097944568025,1024
1,Funnel,100,5,MF.RWMH,0.05,-1.0738585612917237,-1.9191517824630286,41.195513681408706,1024
1,Funnel,100,5,MF.RWMH,0.1,-1.0336522551856406,-1.8558840463018413,34.18889270681496,1024
1,Funnel,200,10,MF.HMC,0.01,-0.8183122950515509,-1.1625766450018813,217.15007937107492,1024
1,Funnel,200,10,MF.HMC,0.05,5.325940531883689,-0.7341929033509121,1.0055365337449014,1024
1,Funnel,200,10,MF.HMC,0.1,-0.3185944482008489,-0.7227019512539345,58.161730879336986,1024
1,Funnel,200,10,MF.MALA,0.01,-1.035978908553516,-1.6705661494204584,67.52680017396338,1024
1,Funnel,200,10,MF.MALA,0.05,-0.9550528550758122,-1.6121453330987685,35.30121067468543,1024
1,Funnel,200,10,MF.MALA,0.1,-1.08334803207861,-1.5164290230507258,266.14027122911665,1024
1,Funnel,200,10,MF.RWMH,0.01,-0.8278075918538885,-1.9345604053409,7.224933696621853,1024
1,Funnel,200,10,MF.RWMH,0.05,-0.8269151653255165,-1.8362576535751827,7.238041205288772,1024
1,Funnel,200,10,MF.RWMH,0.1,-0.9785544994148783,-1.7149098061733754,29.478701770734006,1024
1,Funnel,200,5,MF.HMC,0.01,-0.7425075066280264,-1.126461550923151,111.5263214744675,1024
1,Funnel,200,5,MF.HMC,0.05,10.029394928151817,-0.6184996708954923,1.0027057372972008,1024
1,Funnel,200,5,MF.HMC,0.1,18.379953778755834,-0.19964620139246353,1.0000179195398171,1024
1,Funnel,200,5,MF.MALA,0.01,0.31269109967286024,-1.673393954693663,2.4796947954866466,1024
1,Funnel,200,5,MF.MALA,0.05,0.23248499075159046,-1.446060396050821,2.1662899090751386,1024
1,Funnel,200,5,MF.MALA,0.1,-1.062481113056685,-1.365773448379959,291.07804685412896,1024
1,Funnel,200,5,MF.RWMH,0.01,-0.42914525982406904,-1.8054158071248263,5.558045732419347,1024
1,Funnel,200,5,MF.RWMH,0.05,0.12891858103625164,-1.7535049130790812,3.0521570365269706,1024
1,Funnel,200,5,MF.RWMH,0.1,0.0848480602306303,-1.673637141009294,4.4391371399970225,1024
1,Funnel,20,10,MF.HMC,0.01,-0.9263165390869164,-1.9673953279472844,10.955327890877106,1024
1,Funnel,20,10,MF.HMC,0.05,-0.924557027689751,-1.9627270187050763,10.993432976732736,1024
1,Funnel,20,10,MF.HMC,0.1,-0.714989125486932,-1.9140841452819641,12.470733828430264,1024
1,Funnel,20,10,MF.MALA,0.01,-0.9234767010478535,-1.881795083018813,11.016905785661923,1024
1,Funnel,20,10,MF.MALA,0.05,-0.9291897014839625,-1.9497279118942938,10.932549744039145,1024
1,Funnel,20,10,MF.MALA,0.1,-0.9264924454790817,-1.9458201788333052,10.986087938097597,1024
1,Funnel,20,10,MF.RWMH,0.01,-0.9263443077166658,-1.9676767076085482,10.954706591969746,1024
1,Funnel,20,10,MF.RWMH,0.05,-0.928519890911077,-1.9668693905339987,10.918892909464356,1024
1,Funnel,20,10,MF.RWMH,0.1,-0.9367053259321807,-1.9670040789162468,10.76549657182096,1024
1,Funnel,20,5,MF.HMC,0.01,-1.2293217237173595,-1.6735836823611978,146.83907564620503,1024
1,Funnel,20,5,MF.HMC,0.05,-0.7926399787012697,-1.172260443275695,106.57868789614612,1024
1,Funnel,20,5,MF.HMC,0.1,-0.6369484951577382,-1.0829522977960082,90.20292911050075,1024
1,Funnel,20,5,MF.MALA,0.01,-1.164503801277239,-1.860166311092225,49.975275168595765,1024
1,Funnel,20,5,MF.MALA,0.05,-1.2005560343120765,-1.8087800170792294,69.9431110143814,1024
1,Funnel,20,5,MF.MALA,0.1,-1.1928667803689255,-1.769126981291248,70.19410038628806,1024
1,Funnel,20,5,MF.RWMH,0.01,-1.11797955501767,-1.8942537245414302,34.09004538483482,1024
1,Funnel,20,5,MF.RWMH,0.05,-1.132222665837201,-1.888725748796668,34.70119093800463,1024
1,Funnel,20,5,MF.RWMH,0.1,-1.1870875267401493,-1.8760501642795275,48.03227405314725,1024
1,Funnel,50,10,MF.HMC,0.01,-0.8983952004481566,-1.5085710684883786,24.790944386249837,1024
1,Funnel,50,10,MF.HMC,0.05,-0.7086449425628958,-0.922189434999093,493.332910294808,1024
1,Funnel,50,10,MF.HMC,0.1,-0.6678265869814446,-0.8508105024781009,534.3930811678365,1024
1,Funnel,50,10,MF.MALA,0.01,-1.1505551832613916,-1.7708687236159533,51.387327750687135,1024
1,Funnel,50,10,MF.MALA,0.05,-1.157661768786066,-1.6927870839984036,68.16079314262221,1024
1,Funnel,50,10,MF.MALA,0.1,-0.9205522947179006,-1.629128660612265,16.128309223328742,1024
1,Funnel,50,10,MF.RWMH,0.01,-1.1791944633441211,-1.81516686334408,59.6873624521183,1024
1,Funnel,50,10,MF.RWMH,0.05,-1.1576167491596108,-1.8007570800790664,49.994721702474344,1024
1,Funnel,50,10,MF.RWMH,0.1,-1.1222128576189894,-1.7766244290402016,47.400027468218774,1024
1,Funnel,50,5,MF.HMC,0.01,-0.78154266092894,-1.4458192093121693,44.97647696406331,1024
1,Funnel,50,5,MF.HMC,0.05,-0.6247871538947436,-1.0088253695766922,49.20299405429496,1024
1,Funnel,50,5,MF.HMC,0.1,-0.6760633488450187,-0.9663014197571687,469.65652410338174,1024
1,Funnel,50,5,MF.MALA,0.01,-0.6856741997949101,-1.7960243014137833,10.861976149288417,1024
1,Funnel,50,5,MF.MALA,0.05,0.5591343258417316,-1.694349595217655,2.222883302038574,1024
1,Funnel,50,5,MF.MALA,0.1,-0.3150151348058481,-1.618832349133872,3.095826498665959,1024
1,Funnel,50,5,MF.RWMH,0.01,-0.12970465549588628,-1.8556256018658577,3.9846885409432677,1024
1,Funnel,50,5,MF.RWMH,0.05,-0.4097879926886394,-1.8412879331786798,6.79818960465173,1024
1,Funnel,50,5,MF.RWMH,0.1,-0.13558186402259587,-1.8121098493724457,2.9301369787354226,1024
