tv,Ts,nparticles
0.6736350346099225,1,512
0.5484840154806275,2,512
0.49996412377635785,3,512
0.47959885782785505,4,512
0.45068678566663756,5,512
0.42319107921163884,6,512
0.4036158777896814,7,512
0.3895706793291812,8,512
0.37280393277201807,9,512
0.3595715069966867,10,512
0.3568811761588863,11,512
0.3440706146275405,12,512
0.33496101316743787,13,512
0.3267681119231073,14,512
0.31983270550439347,15,512
0.31092900103616994,16,512
0.3060464990759245,17,512
0.30159021426704063,18,512
0.29722477034492795,19,512
0.2921915667196999,20,512
0.28557652186483395,21,512
0.2812598087755456,22,512
0.2768891338967895,23,512
0.27436855155343365,24,512
0.2705143558950589,25,512
0.2662108114052746,26,512
0.26078291193764513,27,512
0.25622871655265694,28,512
0.2512512227226502,29,512
0.2467402221484735,30,512
0.24235319324672008,31,512
0.2397558655427067,32,512
0.23667897885643707,33,512
0.23438439417204202,34,512
0.2309583466131167,35,512
0.22743031065282787,36,512
0.22323457408610436,37,512
0.22002316400213165,38,512
0.21859939106172127,39,512
0.2148467350797407,40,512
0.2111577949727833,41,512
0.20779434399590113,42,512
0.20582685323770641,43,512
0.20292349996683173,44,512
0.2004764437226377,45,512
0.20028861854326707,46,512
0.19758812054758604,47,512
0.19628628686321992,48,512
0.1930748143644369,49,512
0.1918866276182408,50,512
0.18977572082776106,51,512
0.1872815496284887,52,512
0.18569280976618613,53,512
0.18361417108234365,54,512
0.18113948945673686,55,512
0.1805732551615503,56,512
0.17893857465116825,57,512
0.17807597804802064,58,512
0.17669029212180734,59,512
0.17495056470565218,60,512
0.17339837854921394,61,512
0.1726857569269665,62,512
0.17158249582903728,63,512
0.1703247516158623,64,512
0.1691821264724698,65,512
0.1678926885324987,66,512
0.1672790855628029,67,512
0.167114660533417,68,512
0.16617811448284198,69,512
0.16587734779233843,70,512
0.16509879834259306,71,512
0.16402827574450737,72,512
0.16342188089742563,73,512
0.16215983457660718,74,512
0.16176099894936255,75,512
0.16255112902117483,76,512
0.16179876271579519,77,512
0.1607898836803291,78,512
0.15923294378429473,79,512
0.15791448657590504,80,512
0.15729447963951146,81,512
0.1573331004691536,82,512
0.15581244156070626,83,512
0.15458333092166768,84,512
0.1536743006409334,85,512
0.1531028274404014,86,512
0.1517417308506105,87,512
0.15126815394323545,88,512
0.1506019327891466,89,512
0.15094197674778348,90,512
0.15105101642990854,91,512
0.1501086946941498,92,512
0.14953013342283322,93,512
0.14934999178396152,94,512
0.14864068419824208,95,512
0.14828315947407864,96,512
0.14780602296306927,97,512
0.14753534298108903,98,512
0.14702157507299476,99,512
0.14606446761002123,100,512
0.14578548614018186,101,512
0.145582871612812,102,512
0.14470719132503845,103,512
0.14415622789718313,104,512
0.14369868751373563,105,512
0.14290144667683824,106,512
0.14178795291293272,107,512
0.1418866741038189,108,512
0.14140703273711314,109,512
0.14060947363394383,110,512
0.14013297952404358,111,512
0.1392122835442863,112,512
0.13884478424260285,113,512
0.13801050000125042,114,512
0.13706613347015573,115,512
0.1361281946315536,116,512
0.13529145626344707,117,512
0.13445308108845544,118,512
0.13373681776155685,119,512
0.13330877816490572,120,512
0.13249366446616354,121,512
0.13165326195180213,122,512
0.13054558123123253,123,512
0.130112843270928,124,512
0.12975072785824693,125,512
0.12904990498598146,126,512
0.12833451141304725,127,512
0.12773432103531404,128,512
0.12714769006055493,129,512
0.1268626078834684,130,512
0.12595809954932186,131,512
0.12582704288294724,132,512
0.1254713079292575,133,512
0.12512688675455283,134,512
0.12461422845036109,135,512
0.12411358633420447,136,512
0.12373611435743137,137,512
0.12380704465880317,138,512
0.12349619509474025,139,512
0.12308634164338657,140,512
0.12255329681802973,141,512
0.12228760795906832,142,512
0.12237332365269567,143,512
0.12140602632862194,144,512
0.12071313077182404,145,512
0.12034297784630081,146,512
0.12047470394370156,147,512
0.11965995894800803,148,512
0.11938963499859429,149,512
0.11890121609750076,150,512
0.1185915375185752,151,512
0.11817709317508693,152,512
0.11778704224063112,153,512
0.1175351583178946,154,512
0.11742784930347366,155,512
0.1170694152861097,156,512
0.11686238274923547,157,512
0.11686937752570421,158,512
0.11645031956965014,159,512
0.11588025463969885,160,512
0.11543800694103781,161,512
0.11538528344454635,162,512
0.11471360607686393,163,512
0.11400651508594105,164,512
0.11368792899122633,165,512
0.11336277500204164,166,512
0.11311654621111625,167,512
0.1126256534936187,168,512
0.112415256358715,169,512
0.11190302576894964,170,512
0.11149330218754679,171,512
0.11131339886053901,172,512
0.11110734826989559,173,512
0.1106717912656949,174,512
0.11035782674989614,175,512
0.11041573794306878,176,512
0.10998499175463565,177,512
0.10947275335561485,178,512
0.10911233192505528,179,512
0.10892871726319345,180,512
0.10877955195073276,181,512
0.10866622399384954,182,512
0.10831183323445379,183,512
0.10810307996972499,184,512
0.10785874339830985,185,512
0.10799418846444271,186,512
0.10756027702540195,187,512
0.10688743369962193,188,512
0.10602160548925771,189,512
0.10543610713714881,190,512
0.10504891338632204,191,512
0.10492086799345067,192,512
0.10480801728649669,193,512
0.10492938532969508,194,512
0.10455725641713594,195,512
0.10447880918838243,196,512
0.10399838623595266,197,512
0.10361476594685518,198,512
0.1033981228702481,199,512
0.10312106939912234,200,512
0.10284511459994097,201,512
0.102533538701943,202,512
0.10200261934079065,203,512
0.10183300598499463,204,512
0.10164253665896933,205,512
0.10174263341266804,206,512
0.10205092347007433,207,512
0.10241994880898946,208,512
0.10241888973832022,209,512
0.1020479222124691,210,512
0.1020196510703739,211,512
0.10152473943551146,212,512
0.1014574695471238,213,512
0.1015187096598688,214,512
0.10151957290195833,215,512
0.10171188902066347,216,512
0.10165339625627341,217,512
0.1015969439767074,218,512
0.10152833981814381,219,512
0.10160365483261859,220,512
0.10155837804189223,221,512
0.10142557574372149,222,512
0.10152614851841825,223,512
0.10145406898769559,224,512
0.10147043807010499,225,512
0.10135853539841264,226,512
0.10128168890998403,227,512
0.1008354723751721,228,512
0.10073178877970113,229,512
0.10010808468816887,230,512
0.09974991055712482,231,512
0.0993715292924922,232,512
0.09909497708691173,233,512
0.09887865497232033,234,512
0.09851458150662286,235,512
0.09815962745969063,236,512
0.09765053841563048,237,512
0.09725859259673923,238,512
0.096999287306331,239,512
0.09660871244691256,240,512
0.09647370276904566,241,512
0.09629341870790233,242,512
0.09588312965920644,243,512
0.09568220609736272,244,512
0.09543744171084907,245,512
0.09511439211938434,246,512
0.09500965483384163,247,512
0.09476795311838071,248,512
0.09459798237853695,249,512
0.09453546488180872,250,512
0.09435725740686061,251,512
0.09412633791250724,252,512
0.09388580451175196,253,512
0.09361765865347597,254,512
0.09300569771054217,255,512
0.09257970188731274,256,512
0.09236209926294286,257,512
0.09199582200314439,258,512
0.09182634264531864,259,512
0.09154623842476708,260,512
0.09130718099678094,261,512
0.09133108236137481,262,512
0.09093207997846305,263,512
0.09068254366280512,264,512
0.09058001468974101,265,512
0.09049499176931203,266,512
0.09045000960944212,267,512
0.09005832717930064,268,512
0.09004315774697488,269,512
0.08985137837529943,270,512
0.08981620824375598,271,512
0.08963800832425088,272,512
0.08950173135854785,273,512
0.08926829878872546,274,512
0.08925256710650636,275,512
0.08916278336382298,276,512
0.08912606525241469,277,512
0.08913775058103605,278,512
0.08899159132856058,279,512
0.0888671869561258,280,512
0.0884411915140218,281,512
0.08813704643271193,282,512
0.08800251081614952,283,512
0.0877026393705083,284,512
0.08762976146500874,285,512
0.0874947459139963,286,512
0.08742558523275368,287,512
0.08743920570068611,288,512
0.0875232612138513,289,512
0.08746752820719289,290,512
0.08764450070972013,291,512
0.0877974279048479,292,512
0.08788499223648705,293,512
0.0878316467995186,294,512
0.08769450685665331,295,512
0.08745311252693623,296,512
0.08742576348440734,297,512
0.08725194035733144,298,512
0.08737552160753076,299,512
0.0874206625730305,300,512
0.08726724537375176,301,512
