seed,target,flowtype,kernel,step_size,flow_length,nchains,logZ,elbo,ess,nparticles
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,300,1,44.24395193470534,0.07860279976404701,1.0,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,50,1,-0.18396798854676977,-0.3452540461697263,302.11924244103045,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,10,1,-0.3325334793369814,-0.5253100117407773,324.22573380255943,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,100,1,0.08014671503799775,-0.011982701207601495,402.92979216538157,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,20,1,-0.10315907650576239,-0.3396341787979454,106.96374289021382,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,200,1,0.1252985325855489,0.022934921975291355,331.1791201761547,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,300,1,0.07902190441243295,0.023572984647296236,419.9676173929118,512
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,50,1,-0.05882077466534685,-0.1610529208321938,389.76659360619817,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,10,1,-0.9189809136302971,-1.2730342734791913,60.69822526884077,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,100,1,-0.88691143040118,-1.1948270177580589,119.09455355891329,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,20,1,-0.78073119371658,-1.1844899928600454,63.27573260074307,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,200,1,-0.9047460021649956,-1.216820821762301,119.362036498846,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,300,1,-0.7319683220900055,-1.1404526041783647,64.40967418694301,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,50,1,-0.9484619200137363,-1.2438062899251785,110.77736852197573,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,10,1,-0.9532976442187477,-1.2552613579913108,107.80919734023892,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,100,1,-0.9007400871833431,-1.1467107917513961,141.52909079602847,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,20,1,-0.8250199398231821,-1.1693976046384558,81.23192306673376,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,200,1,-0.8323423395964129,-1.1401747669205966,56.040934923682514,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,300,1,-0.7669841825739203,-1.0679730304747481,50.08136231995867,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,50,1,-0.9504730282085321,-1.2035151922981955,140.41948616613044,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,10,1,-0.9113435718425249,-1.2411715507280277,74.9122986329481,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,100,1,-0.888352177737139,-1.1033284310986982,158.9626066094444,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,20,1,-0.8582340023801782,-1.1687856159298262,91.45139300305702,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,200,1,-0.7314374869095159,-1.0704591141653694,41.77888051043212,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,300,1,-0.6697403106184838,-1.0063707494198502,45.294531542503904,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,50,1,-0.9458081714902109,-1.1690821204343536,165.88743595856866,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,10,1,-0.8852528869364633,-1.1689062894588773,98.7170792123254,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,100,1,-0.8503873576652552,-0.9874327990287115,264.8965389187323,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,20,1,-0.801863045608199,-1.1206633185351864,64.77421839618725,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,200,1,-0.5372673813251714,-0.8945955352991292,61.58404663125218,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,300,1,-0.41643563424895635,-0.8694068260255429,21.722584527931687,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,50,1,-0.8232492614589146,-1.034603786059444,137.54449802700552,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,10,1,-0.864369283405984,-1.1324137046920473,80.80937403387043,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,100,1,-0.7021531911155465,-0.9181351678730386,94.08289678109458,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,20,1,-0.8726214480548498,-1.0597929086577607,222.63449085744836,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,200,1,-0.6315946795735776,-0.80584666415868,229.03110484430906,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,300,1,-0.6444130751429356,-0.7856193993534459,284.3195730304901,512
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,50,1,-0.7662210765896438,-0.9660897910339451,171.06559190413236,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,10,1,-0.9268128970779008,-1.2784501111843605,60.86675208378396,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,100,1,-0.7345838917929983,-1.188531401370097,49.17426479660597,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,20,1,-0.7314635747026816,-1.1875905806770612,48.45612209730644,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,200,1,-0.9327524689390261,-1.260801564254605,87.10680322717197,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,300,1,-0.7313741376274523,-1.1882028647680343,48.511166107486716,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,50,1,-0.9272590347602625,-1.2781060069758323,61.68967822318852,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,10,1,-0.9247942612003213,-1.2780284125386483,59.915434051454056,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,100,1,-0.7524292816406097,-1.1900726262956431,54.44098507913143,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,20,1,-0.7374480928795046,-1.1870146122043974,50.306850823735004,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,200,1,-0.9453043534562218,-1.2611500692714301,96.80499417220537,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,300,1,-0.7356333935890644,-1.1884192301692915,50.16413866774759,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,50,1,-0.9272843545161598,-1.2771154969396892,63.97315724089325,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,10,1,-0.922878870906156,-1.2776248631178369,59.08190191114322,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,100,1,-0.781410422950926,-1.1910399019281455,62.848588348602995,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,20,1,-0.7450857922667646,-1.18628821008838,52.69941215693457,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,200,1,-0.9496449083602814,-1.2663425096640744,98.07562681992677,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,300,1,-0.7525300210588481,-1.1900930694913943,55.96158251803288,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,50,1,-0.9267550899104595,-1.2740739440225628,67.28168900540304,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,10,1,-0.9276802724639106,-1.2688839711878275,70.6324115205488,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,100,1,-0.7815382375301274,-1.1598232669079434,59.59721422507271,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,20,1,-0.782471703000307,-1.1789035639646483,65.2953668218288,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,200,1,-0.8799351048601851,-1.1751524307135632,115.47368654373155,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,300,1,-0.7782284274684201,-1.0978126284322036,110.82673991518257,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,50,1,-0.9422568075453004,-1.22568016018004,120.69375877400017,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,10,1,-0.8979114502263572,-1.2526875143454856,56.79062516003455,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,100,1,-0.8843740919629424,-1.1064447823930736,184.1536761926295,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,20,1,-0.8250988256480705,-1.1631917556922267,84.76390802001869,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,200,1,-0.791421677677401,-1.0611483422240664,95.7498230382652,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,300,1,-0.8358640426195825,-1.025223086813892,209.34257506576634,512
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,50,1,-0.9193024993353189,-1.1677646665826633,170.35691344921366,512
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,200,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,300,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,200,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,300,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,200,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,300,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,200,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,300,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,200,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,300,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,10,1,-0.9283181783944192,-1.2558391708731589,68.57693105996262,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,100,1,3.074591020949657,-1.0213191047083159,1.0529604030417121,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,20,1,-0.5967720199279949,-1.169007601693846,26.628359941579554,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,200,1,-0.1834313026306651,-0.932526915161163,43.8507025257942,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,300,1,6.57111823609194,-0.898732443786026,1.0077446912153796,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,50,1,-0.7643791652113974,-1.119361092984165,92.5396030906088,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,10,1,-0.7529189151655205,-1.0860827653607266,90.45678765310662,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,100,1,11.652256653146868,-0.574484958223704,1.0090987446260515,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,20,1,3.247857275894856,-0.9165763374514707,1.1639778115086543,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,200,1,12.013463390493808,-0.1736506862495154,1.047667356904335,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,300,1,30.239021669774775,0.009534689333735422,1.752220924165216,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,50,1,2.7212031805093053,-0.729649548417187,3.4416439528389797,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,10,1,0.49304484653364433,-0.8545532672122239,9.558950647534374,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,100,1,45.68713848825467,0.48223099712649753,1.0000000015042705,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,20,1,2.9172294116567388,-0.7448784465275687,1.8128811980438457,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,200,1,35.72876706475646,0.9247627358107527,1.0002165112021217,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,300,1,80.7707656476943,1.3293026441045277,1.000000000908226,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,50,1,26.48424485837889,-0.1669733441014516,1.001526905647574,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,10,1,26.855514356262194,0.06804923331612822,1.4785882372536732,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,100,1,551.0627559941768,3.933727178822181,1.0,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,20,1,56.87422284204795,0.7055275497033506,1.1310188109349024,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,200,1,2158.9006103274023,9.285994386092929,1.0,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,300,1,719.591680813393,2.744600411988966,1.0,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,50,1,270.8597899247601,3.2285618377128085,1.0000000000166223,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,10,1,106.59411603216626,0.7678355510621055,1.000000000000007,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,100,1,338.50087221752784,2.0443395726397413,1.0,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,20,1,165.8626354612299,0.7424714599444993,1.0,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,200,1,10.223049848023201,0.09714297794307696,1.000086312600352,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,300,1,0.12351620310961753,0.059784141548071136,416.93627783518684,512
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,50,1,1183.8428136385191,5.193759920234568,1.0,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,10,1,-0.9225313963012942,-1.266721423559362,58.67981655342349,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,100,1,-0.27642987727780444,-1.0951836517920668,9.367516749737971,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,20,1,-0.6651823890294368,-1.1828550414383672,32.74669059553128,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,200,1,-0.3265432479521282,-1.0406675787890116,16.874666073215035,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,300,1,0.3277837457593007,-1.0156794506126552,3.674946915433408,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,50,1,-0.8589404981234905,-1.181403946002529,118.66004559161536,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,10,1,-0.9343350584346153,-1.2489218881540651,72.6163280416775,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,100,1,3.9340722086162634,-0.9196630135459433,1.131999777037286,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,20,1,-0.45802056839032357,-1.1358922207269364,17.112677025338183,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,200,1,1.0801951024836365,-0.7809594100813743,5.210120606994617,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,300,1,10.751931797267996,-0.7215315532366603,1.000660236845234,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,50,1,-0.5285965511453199,-1.0433259879610792,48.45291783081175,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,10,1,-0.9737654814316343,-1.2142959919835685,224.6739998984613,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,100,1,-0.01558035911224831,-0.8806020923354477,29.69738511441536,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,20,1,-0.22613555062327872,-1.1005352974062674,16.55466086493061,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,200,1,3.370260611970905,-0.6452708996453497,4.244658230995011,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,300,1,4.027636985557691,-0.599790783610301,1.9293564475094733,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,50,1,-0.0610631123649501,-0.9520559808345604,17.981258073874606,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,10,1,-0.8048518524589285,-1.1088084792288548,92.90439502151722,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,100,1,4.960952551218706,-0.5211325256207769,3.2133871069289253,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,20,1,5.73505865508353,-0.8900620398317622,1.0105977446144818,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,200,1,17.645905472068335,-0.19389576656590082,1.00279876072618,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,300,1,21.46878027202369,-0.047336988293659094,1.048965610887258,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,50,1,6.202922343224674,-0.7023722066539938,1.3473457953809593,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,10,1,-0.5525985994488929,-1.0384164980939516,24.13491955273357,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,100,1,15.73650154059445,-0.21795131278385949,1.5369557493907564,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,20,1,4.692529471159843,-0.8408668095706717,1.2091258385317583,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,200,1,9.5951100149966,-0.14954746346594852,1.6753284257342023,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,300,1,64.46627754395006,0.5755828376462531,1.000000000028261,512
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,50,1,4.831497199280924,-0.5987363580477051,2.2760241932212164,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,0,1,-1.0525480792552253,-1.3471590007222252,270.96563313936207,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,10,1,-0.9293416877526743,-1.2785630075716083,62.30663552088853,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,100,1,-0.7403209671745383,-1.188377835013051,51.14665436136747,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,20,1,-0.7282356200515974,-1.1878138010185402,47.48893099195266,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,200,1,-0.9309555419055728,-1.2588555834960724,86.20074833711388,512
