iter,d1,d2,ldr,dr
1,-0.30904521061858625,9.050217670902931,1.6769887466106552,4.349423224602535
2,-0.1780710228983856,9.014114365534844,1.8103469691483336,5.112567936825672
3,-0.1260181171128152,8.999228218505905,1.8472474706470186,5.342338002921506
4,-0.2200786470074954,8.864742293304866,1.8403209566627505,5.2985595012817095
5,-0.26944880714120084,8.74140422880162,1.8389274840251062,5.289788743284968
6,-0.5511736591255603,8.546750863365837,1.397766466346261,3.046152648751979
7,-0.6490024002499338,8.569942559517262,1.154896284247367,2.1736942383708033
8,-0.33629541736188884,8.176267590548239,1.9458759019806715,5.999760274582478
9,-0.13053887768550415,8.26106122115592,2.1700940918736547,7.759108162867217
10,-0.18922564540107817,8.081827332097719,2.1944795338991123,7.975328486746001
11,-0.17619874290737136,8.519106542897166,2.0236766256538665,6.566091544939778
12,-0.3800171379894446,8.57231349986258,1.7400770213868308,4.697782256863249
13,-0.43616674058475,8.517100761681933,1.6526696406554016,4.220899163764862
14,-0.22891437259114847,8.74029471479465,1.8829383422943247,5.572789621440506
15,0.05281091052563977,8.364410187243166,2.160519953949624,7.675647423070064
16,0.11614942388328747,8.373035629451827,2.128264969783514,7.400279421694974
17,0.08562214152936715,8.573228428436478,2.054883079204633,6.805925144302029
18,0.3758515774419734,8.726784680461623,1.6914877634535106,4.427549611284812
19,0.4811758101821191,8.420108717076946,1.573141075927234,3.821769977609842
20,0.4625898942396304,8.426615618815855,1.612711376511346,4.016394138558682
21,0.23923349885320627,8.597235348054907,1.925493787107774,5.858534485800585
22,0.23923349885320627,8.597235348054907,1.925493787107774,5.858534485800585
23,0.054436775463163584,8.963248632473004,1.8875982742828392,5.6034898489829095
24,0.43659430786696707,9.364236856654292,1.414007662970131,3.1124035501694394
25,0.4113437100930454,9.215135566734924,1.4893754158071846,3.4343250445678173
26,0.44800508389812,9.129163928017334,1.4620815054245342,3.314931741076551
27,0.11155151609299324,9.023162259340209,1.8410679905933065,5.3032664968666
28,-0.21889181896755389,9.43095152495383,1.6051725454271888,3.9787185837558177
29,-0.41774666113246395,8.770668019737439,1.6165575434072106,4.035725179004594
30,-0.42839513436310195,8.657966655876336,1.6293855220511984,4.10073946343995
31,-0.9350843924779952,8.68512884894655,0.40763222926303877,0.5032542065886902
32,-0.9281309209764281,8.868227021655468,0.49960927771728647,0.6480772043954041
33,-1.2173989214781873,9.268001390859755,0.32685006156678975,0.3865935579275731
34,-0.9613403303980396,8.953465721000397,0.462953765080405,0.5887598845324163
