seed,target,flow_length,nchains,kernel,step_size,logZ,elbo,ess,nparticles
1,Banana,100,1,MF.RWMH,0.01,-0.9426759715070991,-1.2873128819353679,107.83412092652166,512
1,Banana,100,1,MF.RWMH,0.05,-0.9426759715072235,-1.287312881935535,107.83412092649226,512
1,Banana,100,1,MF.RWMH,0.1,-0.9426759715084616,-1.2873128819355744,107.8341209280625,512
1,Banana,100,20,MF.HMC,0.01,-0.38999904763291315,-0.47859505213681575,391.8380112490338,512
1,Banana,100,20,MF.HMC,0.05,0.17325511490684242,0.04189128430130388,334.28864929117987,512
1,Banana,100,20,MF.HMC,0.1,0.21697500898495914,0.10595431068311034,309.3942306893231,512
1,Banana,100,20,MF.MALA,0.01,-0.4976258912097524,-0.9429572465189926,24.00291590395372,512
1,Banana,100,20,MF.MALA,0.05,-0.49213214746562883,-0.7523347544762237,73.9452779765415,512
1,Banana,100,20,MF.MALA,0.1,-0.5251177212483062,-0.6508657111465934,327.51073786366607,512
1,Banana,100,20,MF.RWMH,0.01,-0.7540451208321146,-1.249792021223856,49.82654292487658,512
1,Banana,100,20,MF.RWMH,0.05,-0.7752282336927188,-1.0972862139135726,36.922828317457416,512
1,Banana,100,20,MF.RWMH,0.1,-0.394946439052843,-0.9340792592584433,9.861074072183593,512
1,Banana,100,5,MF.HMC,0.01,-0.48586616581475806,-0.6595498203760196,303.39587345771446,512
1,Banana,100,5,MF.HMC,0.05,83.86570847524814,1.1544727074088028,1.0,512
1,Banana,100,5,MF.HMC,0.1,46.74664561815635,0.9914224183455107,1.0000000003761413,512
1,Banana,100,5,MF.MALA,0.01,-0.8950199929788489,-1.0582845757858235,377.77928246927456,512
1,Banana,100,5,MF.MALA,0.05,-0.6874636831836556,-0.8380219332217634,307.14696585857223,512
1,Banana,100,5,MF.MALA,0.1,-0.6838368417113445,-0.8081293155256695,368.76737747356617,512
1,Banana,100,5,MF.RWMH,0.01,-1.0765776127097455,-1.3416691936114493,261.4511984332778,512
1,Banana,100,5,MF.RWMH,0.05,-0.9936752042525043,-1.187819221248977,274.5772355626948,512
1,Banana,100,5,MF.RWMH,0.1,-0.7779775644985021,-1.0196691050723943,111.03004295047758,512
1,Banana,10,10,MF.HMC,0.01,-0.7992434719180537,-0.9136929662980856,335.24952217054437,512
1,Banana,10,10,MF.HMC,0.05,-0.3635256487831331,-0.4780529407865689,376.4445673939682,512
1,Banana,10,10,MF.HMC,0.1,-0.12218713380818169,-0.2752350607425344,331.07318367328435,512
1,Banana,10,10,MF.MALA,0.01,-1.0231846878560802,-1.1680119842565384,312.8196451934103,512
1,Banana,10,10,MF.MALA,0.05,-0.8914033654691718,-1.0393733422212108,259.9809096534033,512
1,Banana,10,10,MF.MALA,0.1,-0.8926116831476856,-0.9989960136566901,339.7494343368814,512
1,Banana,10,10,MF.RWMH,0.01,-1.0369811022637778,-1.2399066542312271,284.6391878684186,512
1,Banana,10,10,MF.RWMH,0.05,-1.019594223552751,-1.2105522840552474,270.94663350035705,512
1,Banana,10,10,MF.RWMH,0.1,-0.970883733388197,-1.1561636880731574,237.64846693942386,512
1,Banana,10,1,MF.HMC,0.01,-0.8864186244607444,-1.2210039644634378,139.42004363630497,512
1,Banana,10,1,MF.HMC,0.05,-0.8864186244567369,-1.2210039644638662,139.4200436365332,512
1,Banana,10,1,MF.HMC,0.1,-0.8864186247770922,-1.22100396992203,139.4200436274221,512
1,Banana,10,1,MF.MALA,0.01,-0.886418624460755,-1.2210039644668769,139.4200436363076,512
1,Banana,10,1,MF.MALA,0.05,-0.8864186244607568,-1.2210039644666777,139.42004363630724,512
1,Banana,10,1,MF.MALA,0.1,-0.8864186244607799,-1.221003964476042,139.42004363630028,512
1,Banana,10,1,MF.RWMH,0.01,-0.8864186244607559,-1.2210039644668855,139.4200436363072,512
1,Banana,10,1,MF.RWMH,0.05,-0.8864186244607559,-1.221003964466886,139.42004363630713,512
1,Banana,10,1,MF.RWMH,0.1,-0.8864186244607568,-1.2210039644668875,139.42004363630693,512
1,Banana,10,20,MF.HMC,0.01,-0.5152954839287167,-0.8527777536000561,44.68393410239613,512
1,Banana,10,20,MF.HMC,0.05,-0.22101081024294889,-0.3731975494696239,270.8243519282663,512
1,Banana,10,20,MF.HMC,0.1,0.05906339262530835,-0.1900061370682264,51.073444411049586,512
1,Banana,10,20,MF.MALA,0.01,-0.6632859829045774,-1.1028025253622504,34.39174565851563,512
1,Banana,10,20,MF.MALA,0.05,-0.7582265627635829,-1.028720859585605,105.06114999900666,512
1,Banana,10,20,MF.MALA,0.1,-0.6007596167489702,-0.943895603494507,58.25123404247198,512
1,Banana,10,20,MF.RWMH,0.01,-0.7290736089469441,-1.196412726954254,74.70091957746877,512
1,Banana,10,20,MF.RWMH,0.05,-0.6527586326253827,-1.1716268369805898,43.37747942324609,512
1,Banana,10,20,MF.RWMH,0.1,-0.6621708300755023,-1.1129425374539348,57.68492360367601,512
1,Banana,10,5,MF.HMC,0.01,-0.6431872636236617,-0.9444364078534987,131.16239538605257,512
1,Banana,10,5,MF.HMC,0.05,-0.31345271167835786,-0.5788481080794818,225.39764444480426,512
1,Banana,10,5,MF.HMC,0.1,-0.16646009039202614,-0.4347286999017617,183.7022448808849,512
1,Banana,10,5,MF.MALA,0.01,-0.8502873883681383,-1.165183515993055,135.37340228374674,512
1,Banana,10,5,MF.MALA,0.05,-0.8137047763444505,-1.054340537844302,197.1588358624175,512
1,Banana,10,5,MF.MALA,0.1,-0.7604562369380874,-1.0182140107271267,144.85719233508266,512
1,Banana,10,5,MF.RWMH,0.01,-0.9193407464985599,-1.261013343819027,114.38386326991247,512
1,Banana,10,5,MF.RWMH,0.05,-0.8724265242783318,-1.2299594581952777,92.46409131586684,512
1,Banana,10,5,MF.RWMH,0.1,-0.8565916409616285,-1.1795305146272983,108.94616221408049,512
1,Banana,200,10,MF.HMC,0.01,-0.20381735198797646,-0.36749217545542107,327.1835268104114,512
1,Banana,200,10,MF.HMC,0.05,9.326773017013306,0.2265050642620205,1.000499768198002,512
1,Banana,200,10,MF.HMC,0.1,0.9288667836371918,0.13082778412700827,13.791984317822635,512
1,Banana,200,10,MF.MALA,0.01,-0.7466627705551891,-0.9300868035547751,235.90762903397388,512
1,Banana,200,10,MF.MALA,0.05,-0.5343624240798857,-0.7099945090718153,284.9910506613901,512
1,Banana,200,10,MF.MALA,0.1,-0.4631575198722562,-0.6159367577826513,335.9355657275718,512
1,Banana,200,10,MF.RWMH,0.01,-0.894685886514881,-1.2423147368705258,147.74212497220915,512
1,Banana,200,10,MF.RWMH,0.05,-0.8362471973984311,-1.0408325343322757,236.01126343122007,512
1,Banana,200,10,MF.RWMH,0.1,-0.808030272309801,-0.9503939516617258,338.0820492989665,512
1,Banana,200,1,MF.HMC,0.01,22.606328758606114,-0.8252955273142041,1.0030198704748057,512
1,Banana,200,1,MF.HMC,0.05,1372.22878888251,74.74403092458364,1.0,512
1,Banana,200,1,MF.HMC,0.1,2609.0513994733005,116.68768207903855,1.0,512
1,Banana,200,1,MF.MALA,0.01,-0.9526591118271943,-1.2387780292662445,137.15078028260353,512
1,Banana,200,1,MF.MALA,0.05,-0.9526632935362631,-1.2387789952519226,137.1502829141539,512
1,Banana,200,1,MF.MALA,0.1,-0.9526709499843315,-1.2387918833583673,137.14632188801488,512
1,Banana,200,1,MF.RWMH,0.01,-0.9526591143672762,-1.2387780312128394,137.15077979860092,512
1,Banana,200,1,MF.RWMH,0.05,-0.9526591143673011,-1.2387780312127146,137.1507797987729,512
1,Banana,200,1,MF.RWMH,0.1,-0.9526591143671554,-1.238778031212735,137.15077979870628,512
1,Banana,200,20,MF.HMC,0.01,-0.15946348365593277,-0.3365386403121516,228.40391403262822,512
1,Banana,200,20,MF.HMC,0.05,0.2064931577540703,0.05038980175898607,262.41989188646403,512
1,Banana,200,20,MF.HMC,0.1,0.19628768995776547,0.08495273033865046,388.17268274549514,512
1,Banana,200,20,MF.MALA,0.01,-0.7571963505939712,-0.8847283530171947,320.511807582731,512
1,Banana,200,20,MF.MALA,0.05,-0.5093198873492311,-0.6585216818101317,251.84397923291323,512
1,Banana,200,20,MF.MALA,0.1,-0.3684103772073213,-0.5298197972323452,273.91857451482645,512
1,Banana,200,20,MF.RWMH,0.01,-1.0464632212727976,-1.2372488195265083,214.85123635401476,512
1,Banana,200,20,MF.RWMH,0.05,-0.9177360719321781,-1.052334419436797,238.18579308998284,512
1,Banana,200,20,MF.RWMH,0.1,-0.7348044744189943,-0.8914719918601042,235.78673092253274,512
1,Banana,200,5,MF.HMC,0.01,0.5820795826335914,-0.52764316867613,5.31572470115358,512
1,Banana,200,5,MF.HMC,0.05,131.97218453692815,2.00887382065068,1.000000004667684,512
1,Banana,200,5,MF.HMC,0.1,38.80392441692978,1.3695611089326465,1.0000009851080767,512
1,Banana,200,5,MF.MALA,0.01,0.0297919799651023,-0.9450662229051501,3.26562460393314,512
1,Banana,200,5,MF.MALA,0.05,-0.5768079841193927,-0.7467133418684749,344.6556681495513,512
1,Banana,200,5,MF.MALA,0.1,-0.5145169068234585,-0.7000310348159833,300.76483101222556,512
1,Banana,200,5,MF.RWMH,0.01,-0.9187532348963954,-1.2284509706774798,91.7601332247401,512
1,Banana,200,5,MF.RWMH,0.05,-0.9089991518423863,-1.0614788448531995,287.92522613458937,512
1,Banana,200,5,MF.RWMH,0.1,-0.7844171203659318,-0.9581835761629055,256.71823553829296,512
1,Banana,20,10,MF.HMC,0.01,-0.6232647101550208,-0.8070954664323727,238.72393770334025,512
1,Banana,20,10,MF.HMC,0.05,-0.11015315206848797,-0.34360632759618914,89.52042316231358,512
1,Banana,20,10,MF.HMC,0.1,-0.07850385385725023,-0.2409885443517464,356.9787032064819,512
1,Banana,20,10,MF.MALA,0.01,-0.9223114232862626,-1.1357609439941965,96.79546168975489,512
1,Banana,20,10,MF.MALA,0.05,-0.7844708364283486,-1.0048296485671078,158.47416946996142,512
1,Banana,20,10,MF.MALA,0.1,-0.7696782124531643,-0.9520003143361957,153.10571825712452,512
1,Banana,20,10,MF.RWMH,0.01,-0.4253603120605671,-1.2775629813605653,4.550022883493773,512
1,Banana,20,10,MF.RWMH,0.05,-0.7651738131777259,-1.2202923688770564,20.16441610454971,512
1,Banana,20,10,MF.RWMH,0.1,-0.8976778104461021,-1.143921626456576,97.1800003336625,512
1,Banana,20,1,MF.HMC,0.01,-0.9426759715061799,-1.2873128817990533,107.83412092672386,512
1,Banana,20,1,MF.HMC,0.05,-0.9426759774397659,-1.2873129005632173,107.83411988305335,512
1,Banana,20,1,MF.HMC,0.1,-0.942586611745333,-1.287135751776801,107.85112998813888,512
1,Banana,20,1,MF.MALA,0.01,-0.9426759715072146,-1.287312881935548,107.83412092648462,512
1,Banana,20,1,MF.MALA,0.05,-0.9426759715072182,-1.2873128819355908,107.83412092649093,512
1,Banana,20,1,MF.MALA,0.1,-0.9426759715072164,-1.2873128819355768,107.83412092652063,512
1,Banana,20,1,MF.RWMH,0.01,-0.942675971507219,-1.287312881935549,107.83412092648925,512
1,Banana,20,1,MF.RWMH,0.05,-0.9426759715072199,-1.287312881935552,107.83412092649112,512
1,Banana,20,1,MF.RWMH,0.1,-0.9426759715072182,-1.287312881935552,107.83412092648851,512
1,Banana,20,20,MF.HMC,0.01,-0.6717064132322088,-0.7780767514540373,365.80493193104337,512
1,Banana,20,20,MF.HMC,0.05,-0.028954259551543515,-0.21023899338880828,257.4435912980926,512
1,Banana,20,20,MF.HMC,0.1,0.0028316880025567315,-0.09833856243726534,393.0044520012397,512
1,Banana,20,20,MF.MALA,0.01,-0.937594989279968,-1.1222447788184915,205.07734109636507,512
1,Banana,20,20,MF.MALA,0.05,-0.7981973617047426,-0.9694423799822967,155.76887673083175,512
1,Banana,20,20,MF.MALA,0.1,-0.7341308553382726,-0.8981929714911451,189.87688192302102,512
1,Banana,20,20,MF.RWMH,0.01,-0.715097944521891,-1.2505750962891828,39.003086940601484,512
1,Banana,20,20,MF.RWMH,0.05,-0.6746607650731091,-1.2022092643620965,16.09122516864906,512
1,Banana,20,20,MF.RWMH,0.1,-0.9374509572083181,-1.126766126082338,179.4393560747183,512
1,Banana,20,5,MF.HMC,0.01,-0.7304004097275216,-0.8925570750557041,328.0459838707395,512
1,Banana,20,5,MF.HMC,0.05,-0.29454021145983056,-0.5511718238754345,280.82549267283747,512
1,Banana,20,5,MF.HMC,0.1,32.33528572963039,-0.32431959986258707,1.0000000000000147,512
1,Banana,20,5,MF.MALA,0.01,-1.0385392798067707,-1.2385422408330522,282.0258317679396,512
1,Banana,20,5,MF.MALA,0.05,-0.940736285965154,-1.0592494931876373,298.5542793005918,512
1,Banana,20,5,MF.MALA,0.1,-0.8300686107112023,-1.0253504546513532,320.2452336776292,512
1,Banana,20,5,MF.RWMH,0.01,-1.067402520329586,-1.3557450101906374,230.52839966780115,512
1,Banana,20,5,MF.RWMH,0.05,-1.0801543283337658,-1.3186547179370829,289.7489982635983,512
1,Banana,20,5,MF.RWMH,0.1,-1.0372266855891237,-1.2446823741192756,307.3496712452965,512
1,Banana,50,10,MF.HMC,0.01,-0.5221951879823683,-0.6351977482268485,362.3059591301249,512
1,Banana,50,10,MF.HMC,0.05,-0.013310498772706403,-0.16504809043731633,343.9166555623094,512
1,Banana,50,10,MF.HMC,0.1,8.320350423483315,0.11428558798151177,1.0021528912978588,512
1,Banana,50,10,MF.MALA,0.01,-0.9269891687403833,-1.0331107784759794,320.1938486910192,512
1,Banana,50,10,MF.MALA,0.05,-0.7934697138944813,-0.9091686438385258,324.9793257567049,512
1,Banana,50,10,MF.MALA,0.1,-0.5980399576561464,-0.7663575342573828,248.98648203301826,512
1,Banana,50,10,MF.RWMH,0.01,-1.0235884003872906,-1.2295254240112103,279.05232016364596,512
1,Banana,50,10,MF.RWMH,0.05,-0.9575199485751709,-1.1437859098394574,206.19580303427185,512
1,Banana,50,10,MF.RWMH,0.1,-0.8192830893078726,-0.9984842389471691,233.30919518992582,512
1,Banana,50,1,MF.HMC,0.01,-0.8864186238987157,-1.2210039721141661,139.42004306324105,512
1,Banana,50,1,MF.HMC,0.05,70.177463267661,-0.9427646865935256,1.0,512
1,Banana,50,1,MF.HMC,0.1,1061.587832142898,32.25655586796377,1.0,512
1,Banana,50,1,MF.MALA,0.01,-0.8864186244607088,-1.221003964466826,139.42004363631352,512
1,Banana,50,1,MF.MALA,0.05,-0.8864186244622667,-1.221003965051808,139.4200436358228,512
1,Banana,50,1,MF.MALA,0.1,-0.8864186244648655,-1.2210039644878061,139.42004363533616,512
1,Banana,50,1,MF.RWMH,0.01,-0.8864186244607613,-1.2210039644668977,139.42004363630792,512
1,Banana,50,1,MF.RWMH,0.05,-0.886418624460787,-1.2210039644669177,139.42004363630298,512
1,Banana,50,1,MF.RWMH,0.1,-0.8864186244607524,-1.2210039644668933,139.420043636294,512
1,Banana,50,20,MF.HMC,0.01,-0.37387283745657385,-0.6132376851125902,62.57234841807204,512
1,Banana,50,20,MF.HMC,0.05,-0.033626316854406646,-0.1403481080251495,387.893858572992,512
1,Banana,50,20,MF.HMC,0.1,0.1462493969018377,0.03934392391552324,392.26184323421296,512
1,Banana,50,20,MF.MALA,0.01,-0.5438727904228582,-0.9872568950692853,24.831778850600735,512
1,Banana,50,20,MF.MALA,0.05,-0.34594168823282345,-0.8324005523235168,11.945548922422939,512
1,Banana,50,20,MF.MALA,0.1,-0.5755590707651264,-0.744354610176298,243.11181446183417,512
1,Banana,50,20,MF.RWMH,0.01,-0.7474125338015627,-1.1965573543365737,77.32038927310822,512
1,Banana,50,20,MF.RWMH,0.05,-0.8364513414310144,-1.1086536198663186,158.80314420584472,512
1,Banana,50,20,MF.RWMH,0.1,-0.7451153442533149,-1.0078225061234436,133.8627568159243,512
1,Banana,50,5,MF.HMC,0.01,-0.4130791372710405,-0.6768641714795623,151.3656077838325,512
1,Banana,50,5,MF.HMC,0.05,-0.06753785346096652,-0.3766278207365939,205.5136886939928,512
1,Banana,50,5,MF.HMC,0.1,53.27073820059815,0.8189117627914348,1.000000023564654,512
1,Banana,50,5,MF.MALA,0.01,-0.763495879219998,-1.0440196317455352,88.36306034196569,512
1,Banana,50,5,MF.MALA,0.05,-0.4461986122070485,-0.9189916357767339,22.973357407342498,512
1,Banana,50,5,MF.MALA,0.1,-0.41005654287850835,-0.8639519044653604,28.821332554458493,512
1,Banana,50,5,MF.RWMH,0.01,-0.9223317958779766,-1.2446765547304934,130.22578240083513,512
1,Banana,50,5,MF.RWMH,0.05,-0.858645790836106,-1.1274061666126347,214.83446464433808,512
1,Banana,50,5,MF.RWMH,0.1,-0.8337422689200356,-1.0553770962542937,182.34085102517074,512
1,Cross,0,10,MF.HMC,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.HMC,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.HMC,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.MALA,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.MALA,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.MALA,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.RWMH,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.RWMH,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,10,MF.RWMH,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.HMC,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.HMC,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.HMC,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.MALA,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.MALA,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.MALA,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.RWMH,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.RWMH,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,1,MF.RWMH,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,20,MF.HMC,0.01,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.HMC,0.05,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.HMC,0.1,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.MALA,0.01,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.MALA,0.05,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.MALA,0.1,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.RWMH,0.01,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.RWMH,0.05,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,20,MF.RWMH,0.1,-0.17464885526570129,-0.8360277943347064,10.8007764160343,512
1,Cross,0,5,MF.HMC,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.HMC,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.HMC,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.MALA,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.MALA,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.MALA,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.RWMH,0.01,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.RWMH,0.05,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,0,5,MF.RWMH,0.1,-0.17464885526570129,-0.8360277943347065,10.8007764160343,512
1,Cross,100,10,MF.HMC,0.01,0.006910488410754034,-0.1216338612275782,391.1641690141178,512
1,Cross,100,10,MF.HMC,0.05,0.23112678992087865,0.09298308211622322,348.8635178712081,512
1,Cross,100,10,MF.HMC,0.1,0.30611001360462176,0.14043454812209005,325.99338001672595,512
1,Cross,100,10,MF.MALA,0.01,-0.2243931021703176,-0.4924156774178823,166.06301250384666,512
1,Cross,100,10,MF.MALA,0.05,-0.1227920481451994,-0.350942332010283,232.73352279398932,512
1,Cross,100,10,MF.MALA,0.1,-0.028423829203359396,-0.2680958419767835,255.54509503262517,512
1,Cross,100,10,MF.RWMH,0.01,-0.6069810427996378,-0.8341548090673429,394.4593234880471,512
1,Cross,100,10,MF.RWMH,0.05,-0.523100554203209,-0.7042762335690046,350.1313259110377,512
1,Cross,100,10,MF.RWMH,0.1,-0.39349808949830933,-0.5544812470486615,304.3751909626833,512
1,Cross,100,1,MF.HMC,0.01,-0.6453663440980968,-0.8753376016078458,390.10099831805724,512
1,Cross,100,1,MF.HMC,0.05,440.25018046473497,48.26222126591166,1.5006304985903147,512
1,Cross,100,1,MF.HMC,0.1,387.0847952588788,49.61833451727363,1.9788186501343106,512
1,Cross,100,1,MF.MALA,0.01,-0.6452532891350025,-0.8752495910669973,390.0921092375819,512
1,Cross,100,1,MF.MALA,0.05,-0.6452532893363667,-0.8752495915743754,390.0921091285166,512
1,Cross,100,1,MF.MALA,0.1,-0.6452532897078909,-0.8752495918009984,390.09210919653265,512
1,Cross,100,1,MF.RWMH,0.01,-0.6452532892967175,-0.8752495915048737,390.0921091479456,512
1,Cross,100,1,MF.RWMH,0.05,-0.6452532892967051,-0.8752495915048684,390.09210914794164,512
1,Cross,100,1,MF.RWMH,0.1,-0.6452532892966287,-0.8752495915046772,390.0921091479921,512
1,Cross,100,20,MF.HMC,0.01,0.02361304601458869,-0.07635336206072446,404.90785835445723,512
1,Cross,100,20,MF.HMC,0.05,0.09403447588926017,0.028579966112603765,439.13394875616973,512
1,Cross,100,20,MF.HMC,0.1,0.11191029699781385,0.0602334001242844,458.27605474110476,512
1,Cross,100,20,MF.MALA,0.01,-0.17154844211244313,-0.45641138841838635,149.2178777346415,512
