iter,d1,d2,ldr,dr
1,-0.30904521061858625,9.050217670902931,1.6769887466106552,4.349423224602535
2,0.34951710724765395,9.279624630855983,1.5438154901548244,3.6824219659388744
3,0.10937311740879718,9.475911876216378,1.6361839396628166,4.135534562232073
4,0.051830389097362664,9.505509446059824,1.6367364972957825,4.138373025188761
5,-0.09874018366986755,9.555861790385771,1.6045249047310428,3.9754952068940037
6,0.44073466261182315,9.770037160317209,1.296374747875502,2.656018624748276
7,0.20385105154624916,9.947274706996545,1.388082338773158,3.007158308153565
8,0.14718080838548642,9.981748564560254,1.3927735216782116,3.026000782898499
9,-0.005169529953847257,10.041986019975262,1.3866928328291945,3.0015942044388058
10,0.5491794842006812,10.255699701987119,1.106666239846839,2.0242594144716923
11,0.29573812987634374,10.420789733460818,1.1567969091432238,2.179731976572311
12,0.23129339105450614,10.452374780383485,1.160320239665547,2.190954982868428
13,0.08902890434101551,10.52017039347746,1.1518383982823055,2.1640042662673817
14,-0.3872888129617744,10.747483767103539,1.0256365612597986,1.788870182363051
15,-0.6165012949318687,10.910266221440775,1.0176722788131012,1.766747046911914
16,-0.6479556923403504,10.91885356357561,1.0305421950229547,1.8025849704503276
17,-0.7973569270984222,10.985239625139663,1.1425696391478959,2.1348133635282927
18,-0.48038130384407146,11.286842193335021,0.8818861996158422,1.4154514359029995
19,-0.8419904759671534,11.477478806853819,1.2975168518495712,2.6601965635149636
20,-0.7764593762592563,11.429473090844398,1.1694479945784706,2.2202145719202577
21,-0.8280274989760351,11.473498826901364,1.268752000243099,2.5564113910900983
22,-0.6509737810948768,11.078149505411348,1.0210400791758336,1.776080606581083
23,-0.3941536391521423,11.341023867609014,0.8247661918028615,1.2813473052675748
24,-0.33721278967698437,11.22719327203967,0.8471458611696967,1.3329786954455074
25,-0.3181750496837411,11.221403346258768,0.8448129965486615,1.327542515386764
26,-0.143895206554668,10.944493650608097,0.9497483644312044,1.5850590846522796
27,0.06824218415008604,11.316252664419467,0.7660831852395682,1.1513233947941623
28,0.12083723136440054,11.168275971611715,0.8403163970193193,1.3170999843427837
29,0.15251822523522474,11.114894601823142,0.867000563605576,1.3797621925763601
30,0.3419928354482398,10.880997232168683,0.9724863939288473,1.644511589295284
31,0.5581510031802195,10.452355663930055,1.0687390151802632,1.9117055675570802
32,0.6003321381642069,10.295677429231992,1.078320025962828,1.9397367189492734
33,0.627828602559063,10.205115549941436,1.075660020397594,1.931927393945188
34,0.8443545154226603,9.979625582805063,0.950938865896005,1.5881384339003541
35,1.0757493694826807,9.639214505325167,0.6882874740719318,0.990304165560737
36,1.084845284908929,9.471234570517296,0.5662699982775692,0.7616836978790191
37,1.1010983412010413,9.3622853542288,0.4740351938179619,0.606463523617398
38,1.4218594395297246,9.14966344062954,0.1412947023184592,0.15176402550325088
39,1.4218594395297246,9.14966344062954,0.1412947023184592,0.15176402550325088
40,1.3577352846981972,8.971688817907149,-0.12217795241318496,-0.11500913177138213
41,1.1929998438124978,8.948367239705625,0.013774020702240097,0.013869319572233679
42,0.8829888594084033,8.75498723985561,0.5524872315994194,0.7375693852206593
43,0.7089568327805261,9.135897676061722,1.007852526784394,1.7397112367104686
44,0.6005796023664149,8.944084166475877,1.2287797519103485,2.417057333562663
45,0.3972863211091747,8.923896370686332,1.5968356126925958,3.9373838835380846
46,0.040963274307301734,8.737898192059774,1.993747125975593,6.342997411637892
47,-0.1528605137160232,9.04102330922578,1.8144384263406745,5.137628478982703
48,-0.2543518550985207,8.83061873028564,1.8206938929505228,5.176142545133404
