seed,target,flowtype,kernel,step_size,flow_length,nchains,logZ,elbo,ess,nparticles
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,10,1,-0.5087478259343099,-0.7259093514669293,540.6377097136046,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,100,1,-0.11694127629591122,-0.25280565959222556,697.806498310286,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,20,1,-0.35875787466117526,-0.5970803721272664,427.9779474730836,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,250,1,0.2102032942959644,-0.043384326689132446,161.1606070073445,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.05,50,1,0.02856055750975095,-0.38039356267370444,21.06857896042983,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,10,1,-0.2892522479720432,-0.510355857599856,590.0997151172669,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,100,1,0.07953736515096654,-0.05371225501113618,713.2425450065452,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,20,1,-0.1725583453505175,-0.40023418775952446,354.4382445219564,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,250,1,0.06533520041570284,0.005091766475779295,858.9787793130877,1024
1,Banana,MF.BackwardIRFMixFlow,MF.HMC,0.1,50,1,-0.04327190808987691,-0.19780384232659246,629.0194686302527,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,10,1,-0.9838820599726334,-1.2870427474171062,340.45654682739047,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,100,1,-0.9668908830629972,-1.2985755725392125,272.5424411575771,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,20,1,-0.9902221020559194,-1.325893586828745,287.66977725738406,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,250,1,-0.9886305649822118,-1.2378522189997652,375.2335109667677,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.001,50,1,-0.9994930927019547,-1.278053752988332,374.9585379584766,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,10,1,-0.9629005734832008,-1.2704037098346403,286.60864576995345,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,100,1,-0.9324839237408833,-1.2351861692747497,203.26084666075846,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,20,1,-0.9621219733960356,-1.2944634388372365,259.49417946395215,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,250,1,-0.8998407829814061,-1.12273783754547,328.6714114126009,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.005,50,1,-0.9735837173380268,-1.2368677601065166,379.688815427779,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,10,1,-0.9667417322918403,-1.2527055950476034,341.9192758425896,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,100,1,-0.9033455090938922,-1.180990016336603,156.91211006390245,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,20,1,-0.9532500464276428,-1.2696143561465583,262.40317630559235,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,250,1,-0.7831706059634227,-1.0533500629971135,142.76068879218326,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.01,50,1,-0.8686704868359651,-1.1976112046401735,128.36087052623057,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,10,1,-0.9111885177790837,-1.1781670244695173,313.58370778800463,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,100,1,-0.7409471916722516,-0.9878838096277157,252.78641927176002,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,20,1,-0.8660518200930882,-1.1533941836298474,254.3589991018819,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,250,1,-0.5247701791656629,-0.8745245639793674,65.06813027564232,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.05,50,1,-0.8123875853543954,-1.0771889343085517,194.1672757782697,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,10,1,-0.824137744111515,-1.139600089123492,105.12513881274094,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,100,1,-0.7356647766099771,-0.9199046444176218,421.71989854491187,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,20,1,-0.8388036529514755,-1.0946302294952939,344.6570993416252,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,250,1,-0.6654941478426046,-0.81388277741858,441.9093710216181,1024
1,Banana,MF.BackwardIRFMixFlow,MF.MALA,0.1,50,1,-0.8365893066472063,-1.0301090442790073,257.3806461971359,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,10,1,-0.9951661203524154,-1.2912736135376561,347.68968810042605,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,100,1,-1.0066070686504052,-1.3413796220030823,315.50008806603256,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,20,1,-1.0061490431117148,-1.3413614045581506,314.3715674547078,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,250,1,-0.9954840448421178,-1.2907857840215462,349.42989790280177,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.001,50,1,-0.9961535532754917,-1.2914924814919935,348.617444833159,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,10,1,-0.9946527832115324,-1.291101217713193,351.5126377231159,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,100,1,-1.0075942610049298,-1.3400836940321452,318.4917116622609,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,20,1,-1.0041769214112977,-1.3401022247879804,310.9053005813508,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,250,1,-0.9997710987694379,-1.2871681829862538,368.9422717413442,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.005,50,1,-0.999142262785937,-1.2926270177453825,355.8907285724968,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,10,1,-0.9939095785920253,-1.2906975230807776,355.620219134208,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,100,1,-1.0094352168031593,-1.336672541834328,324.3549998020496,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,20,1,-1.001996005891539,-1.3374323299554531,306.53937420940224,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,250,1,-0.9896238134767668,-1.280827374185975,325.8305763045009,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.01,50,1,-1.0014045908494724,-1.2921577822850963,362.46409061308117,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,10,1,-0.9857144648631921,-1.2823032197085005,366.16600033697466,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,100,1,-0.9721454595354784,-1.2781370187399461,345.6542535366964,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,20,1,-0.9816948198905262,-1.3114588168600696,284.5488641141066,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,250,1,-0.9459620895977165,-1.1869047613282409,411.958893295404,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.05,50,1,-0.9949665855361287,-1.2666306143861907,387.41407367401575,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,10,1,-0.9692502458885501,-1.2612914578320091,364.5445132851237,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,100,1,-0.8748149024855048,-1.186351227815816,221.18909941352604,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,20,1,-0.9631816224438525,-1.2799910016030858,273.87614794121663,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,250,1,-0.8452408081074418,-1.082083328976242,145.95572160943297,1024
1,Banana,MF.BackwardIRFMixFlow,MF.RWMH,0.1,50,1,-0.9916760132040734,-1.2289474770936415,450.4761790289832,1024
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,250,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.001,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,250,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.005,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,250,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.01,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,250,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.05,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,10,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,100,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,20,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,250,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.BackwardIRFMixFlow,MF.uncorrectHMC,0.1,50,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,10,1,-0.9076671440743622,-1.2466990366617678,198.00777968130322,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,100,1,-0.5794224012978404,-1.1046237784663273,69.68217397093711,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,20,1,-0.9394752229960748,-1.2912653129367946,191.96168483038542,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,250,1,-0.4274356056064983,-0.9661556255644657,127.7449005050391,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.001,50,1,-0.7672528132262775,-1.1640648776018423,139.92330711793355,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,10,1,0.33533941500647213,-1.0196958787072423,7.094560576227205,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,100,1,15.231496694340784,-0.2930476113844794,1.0736825117780036,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,20,1,6.848045873876496,-0.8310752526598949,1.0067386231323412,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,250,1,46.66623496582124,0.21307463420988929,1.0000000133776135,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,50,1,6.433257687038364,-0.6555530802124849,1.2119293736670802,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,10,1,11.12922961837733,-0.8818505229459245,1.0000317069449172,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,100,1,23.205156803932855,0.26512564160798874,1.83960816530922,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,20,1,6.9906920220970035,-0.6562199561717521,1.0401967753598607,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,250,1,119.41222217262963,1.410069432890896,1.000000000001278,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,50,1,30.873464181817308,-0.19326673880220555,1.001555772986828,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,10,1,44.91273811825507,0.26210809416383707,1.1158993199702198,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,100,1,679.9203441247329,5.078651741621705,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,20,1,163.27884981251282,0.903821474620849,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,250,1,2858.836432896377,4.267831892445481,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,50,1,347.83188277795574,2.632566643354578,1.000000298140391,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,10,1,158.4492155657471,0.5307492554821303,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,100,1,765.3987113712327,3.2534376268542977,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,20,1,335.44704943860825,1.9618852380634038,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,250,1,483.10332151104245,0.5154335324462941,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,50,1,470.6775103442048,1.8963931978525363,1.0,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,10,1,-0.9621847210914938,-1.275145852369726,280.8286483426418,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,100,1,-0.910489002841552,-1.2206116094884483,340.491706004077,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,20,1,-0.9827357257931366,-1.3163804380768265,275.91829246261835,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,250,1,-0.5327004018774391,-1.06073270781213,59.107844824846225,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.001,50,1,-0.9028628350474666,-1.2164082722384737,277.56725806448435,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,10,1,-0.847593776097157,-1.2233677660749933,131.6716770717409,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,100,1,-0.3878024758863301,-0.9996913463877014,69.82533409041523,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,20,1,-0.8459427292222736,-1.2302122260882606,151.73925552335325,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,250,1,2.041679147597752,-0.8434506431977417,2.7984021501635614,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.005,50,1,-0.40650211465939545,-1.096538792176278,22.87651271755145,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,10,1,-0.7388694908323172,-1.1744367203241508,107.95606067810778,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,100,1,0.36773192045638936,-0.887631918262364,9.68024454960282,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,20,1,-0.8084042995584992,-1.1522927284873323,273.48542072815974,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,250,1,3.3330407318154203,-0.766639524945946,1.7951205871525315,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.01,50,1,1.1401458571914818,-1.0072047035759928,3.2002145806351043,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,10,1,-0.2653290340616792,-1.0494597404168287,11.595721597564518,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,100,1,10.815954742195022,-0.519021332845502,1.7563778720497303,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,20,1,1.7175533407672683,-0.8873324213179323,2.668756847330536,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,250,1,30.7301893766365,-0.07311291398804773,1.000001652183821,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.05,50,1,2.725119371974608,-0.7181682019338809,3.3368180410127635,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,10,1,2.487694544722845,-0.968449519930756,1.2736765148775464,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,100,1,9.411693510943095,-0.3183718896332072,3.329218563092382,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,20,1,2.5131985558823873,-0.7753794452287949,1.6760963216389002,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,250,1,63.38393209188953,0.3370978700559817,1.0000000009105294,1024
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,50,1,8.455197883301935,-0.6335166482351475,1.155888859172875,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,10,1,-0.9954659366057097,-1.2912316237835149,348.91267043429224,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,100,1,-1.0068241957978081,-1.3417812643771696,315.80365251852754,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,20,1,-1.006739174856583,-1.341762608244902,315.80448938465315,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,250,1,-0.9926730768140777,-1.2899644015351859,339.5011532153088,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.001,50,1,-0.9960656906840759,-1.2913213686187608,349.3403965574161,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,10,1,-0.9956707964677021,-1.2904314541545299,357.394395284987,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,100,1,-1.000949678846256,-1.3372940043334312,304.43446210012064,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,20,1,-1.0055602391502854,-1.341313965058537,316.1794251756707,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,250,1,-0.9768149740551086,-1.2768621010009964,307.34532995155075,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,50,1,-0.9970762577647223,-1.288555936724281,359.79791241674224,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,10,1,-0.994725939127485,-1.2884468210645847,366.6870515199671,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,100,1,-0.9898891556398626,-1.3290836318797634,284.1765324290687,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,20,1,-1.004220445082133,-1.3389057585740134,317.68726855370454,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,250,1,-0.9619095698462408,-1.243998883719121,303.90255210369395,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,50,1,-0.9980269720932293,-1.2842439760515048,369.5822930863487,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,10,1,-0.9627120280817367,-1.2585792933176676,383.4276459180435,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,100,1,-0.6382426448034755,-1.1389944585367167,80.70162958259473,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,20,1,-0.984042666001895,-1.2847159244543052,359.2724963950631,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,250,1,0.16033635110538214,-0.9653995091324448,6.662887692181589,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,50,1,-0.8071428312434961,-1.1841916784093867,160.6221421124033,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,0,1,-0.8783196710156469,-1.2922854948872704,192.04836376454975,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,10,1,-0.8369592175302136,-1.194480874410498,244.0083087566209,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,100,1,1.3811024914253194,-0.8936495248261626,3.7248664691079743,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,20,1,-0.7928440922019968,-1.1576506212813575,214.9200931856753,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,250,1,2.3886040494978102,-0.7146549305604356,7.215433483247147,1024
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,50,1,-0.1336761523177481,-1.0251622185130211,10.202156945090248,1024
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.001,0,NaN,NaN,NaN,NaN,NaN
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.001,10,NaN,NaN,NaN,NaN,NaN
