seed,tracetype,target,kernel,iter,d1,d2,ldr,dr
1,mcmc,Banana,MF.RWMH,634,-1.5504768720929034,7.371032636846065,-3.1569188356135145,-0.9574433366440516
1,mcmc,Banana,MF.RWMH,635,-1.677350596790353,7.134990449057089,-4.125669693077311,-0.9838473263685007
1,mcmc,Banana,MF.RWMH,636,-1.677350596790353,7.134990449057089,-4.125669693077311,-0.9838473263685007
1,mcmc,Banana,MF.RWMH,637,-1.53236920411135,6.880859986881681,-4.026049365324481,-0.9821553112726965
1,mcmc,Banana,MF.RWMH,638,-1.53236920411135,6.880859986881681,-4.026049365324481,-0.9821553112726965
1,mcmc,Banana,MF.RWMH,639,-1.6235832337416045,7.130987026146806,-3.936431689796213,-0.98048226402861
1,mcmc,Banana,MF.RWMH,640,-1.7156734472134436,7.578795941221049,-3.1390693079552947,-0.9566769003910242
1,mcmc,Banana,MF.RWMH,641,-1.7156734472134436,7.578795941221049,-3.1390693079552947,-0.9566769003910242
1,mcmc,Banana,MF.RWMH,642,-1.6311015302394163,6.9531310263473625,-4.361716368121245,-0.9872435259563799
1,mcmc,Banana,MF.RWMH,643,-1.6311015302394163,6.9531310263473625,-4.361716368121245,-0.9872435259563799
1,mcmc,Banana,MF.RWMH,644,-2.0048608994864705,6.160789917740679,-8.1362610053684,-0.9997072703307469
1,mcmc,Banana,MF.RWMH,645,-2.0048608994864705,6.160789917740679,-8.1362610053684,-0.9997072703307469
1,mcmc,Banana,MF.RWMH,646,-1.8338528791880624,5.831615146433581,-8.367706775788825,-0.9997677524607962
1,mcmc,Banana,MF.RWMH,647,-1.9647261003686023,5.0868975927551086,-11.698740943613167,-0.9999916957318767
1,mcmc,Banana,MF.RWMH,648,-1.9647261003686023,5.0868975927551086,-11.698740943613167,-0.9999916957318767
1,mcmc,Banana,MF.RWMH,649,-1.9647261003686023,5.0868975927551086,-11.698740943613167,-0.9999916957318767
1,mcmc,Banana,MF.RWMH,650,-2.362190623469625,5.373766960353565,-12.22582464992496,-0.9999950977910579
1,mcmc,Banana,MF.RWMH,651,-2.602501756255226,5.71652446697335,-9.360988689198969,-0.9999139849854535
1,mcmc,Banana,MF.RWMH,652,-2.602501756255226,5.71652446697335,-9.360988689198969,-0.9999139849854535
1,mcmc,Banana,MF.RWMH,653,-2.414540496183718,5.225402130144017,-13.004670923899116,-0.9999977502038007
1,mcmc,Banana,MF.RWMH,654,-2.414540496183718,5.225402130144017,-13.004670923899116,-0.9999977502038007
1,mcmc,Banana,MF.RWMH,655,-2.414540496183718,5.225402130144017,-13.004670923899116,-0.9999977502038007
1,mcmc,Banana,MF.RWMH,656,-2.408889745103498,4.872505214565469,-14.911512378725948,-0.9999996657953739
1,mcmc,Banana,MF.RWMH,657,-2.238340052348871,4.625895676436356,-15.495637605221035,-0.9999998136497008
1,mcmc,Banana,MF.RWMH,658,-2.098872488623104,4.8375912560666405,-13.654022956899226,-0.9999988247421139
1,mcmc,Banana,MF.RWMH,659,-2.4016268346923098,4.850734251026632,-15.017204473978493,-0.9999996993155539
1,mcmc,Banana,MF.RWMH,660,-2.4016268346923098,4.850734251026632,-15.017204473978493,-0.9999996993155539
1,mcmc,Banana,MF.RWMH,661,-2.4016268346923098,4.850734251026632,-15.017204473978493,-0.9999996993155539
1,mcmc,Banana,MF.RWMH,662,-2.4016268346923098,4.850734251026632,-15.017204473978493,-0.9999996993155539
1,mcmc,Banana,MF.RWMH,663,-2.4016268346923098,4.850734251026632,-15.017204473978493,-0.9999996993155539
1,mcmc,Banana,MF.RWMH,664,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,665,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,666,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,667,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,668,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,669,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,670,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,671,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,672,-2.1358357472567526,4.635390789311479,-14.754658891641093,-0.9999996090393384
1,mcmc,Banana,MF.RWMH,673,-2.4984102927896883,4.063312924582775,-19.67811839126616,-0.9999999971561822
1,mcmc,Banana,MF.RWMH,674,-2.7968971979209294,2.810073092988064,-28.816790414322277,-0.9999999999996945
1,mcmc,Banana,MF.RWMH,675,-2.5385178495713046,3.4555345040265477,-23.475700531664902,-0.9999999999362276
1,mcmc,Banana,MF.RWMH,676,-2.5385178495713046,3.4555345040265477,-23.475700531664902,-0.9999999999362276
1,mcmc,Banana,MF.RWMH,677,-2.5385178495713046,3.4555345040265477,-23.475700531664902,-0.9999999999362276
1,mcmc,Banana,MF.RWMH,678,-2.545059078718644,2.765260883339418,-27.72275956489954,-0.9999999999990876
1,mcmc,Banana,MF.RWMH,679,-2.545059078718644,2.765260883339418,-27.72275956489954,-0.9999999999990876
1,mcmc,Banana,MF.RWMH,680,-2.8196798097245566,2.3907696360299204,-32.03197942336037,-0.9999999999999878
1,mcmc,Banana,MF.RWMH,681,-3.1034256642702336,1.2203152085822782,-42.54352994556568,-1.0
1,mcmc,Banana,MF.RWMH,682,-3.1034256642702336,1.2203152085822782,-42.54352994556568,-1.0
1,mcmc,Banana,MF.RWMH,683,-2.999950987036384,1.1821491834614337,-42.59518243074616,-1.0
1,mcmc,Banana,MF.RWMH,684,-2.9486439606443073,0.12604101466056017,-51.12995409945271,-1.0
1,mcmc,Banana,MF.RWMH,685,-2.9486439606443073,0.12604101466056017,-51.12995409945271,-1.0
1,mcmc,Banana,MF.RWMH,686,-2.724220051747537,0.32860715626946907,-46.13850485045802,-1.0
1,mcmc,Banana,MF.RWMH,687,-2.8690102960175237,0.23237026444865277,-49.18379034105461,-1.0
1,mcmc,Banana,MF.RWMH,688,-2.8690102960175237,0.23237026444865277,-49.18379034105461,-1.0
1,mcmc,Banana,MF.RWMH,689,-2.8690102960175237,0.23237026444865277,-49.18379034105461,-1.0
1,mcmc,Banana,MF.RWMH,690,-2.8690102960175237,0.23237026444865277,-49.18379034105461,-1.0
1,mcmc,Banana,MF.RWMH,691,-2.8690102960175237,0.23237026444865277,-49.18379034105461,-1.0
1,mcmc,Banana,MF.RWMH,692,-3.0062390373874,0.8404338478844959,-45.594981716503035,-1.0
1,mcmc,Banana,MF.RWMH,693,-2.8674302563680163,1.2141610137064882,-41.42267300216142,-1.0
1,mcmc,Banana,MF.RWMH,694,-3.098417128914643,1.273958376734114,-42.0428424080966,-1.0
1,mcmc,Banana,MF.RWMH,695,-3.098417128914643,1.273958376734114,-42.0428424080966,-1.0
1,mcmc,Banana,MF.RWMH,696,-3.098417128914643,1.273958376734114,-42.0428424080966,-1.0
1,mcmc,Banana,MF.RWMH,697,-3.098417128914643,1.273958376734114,-42.0428424080966,-1.0
1,mcmc,Banana,MF.RWMH,698,-3.098417128914643,1.273958376734114,-42.0428424080966,-1.0
1,mcmc,Banana,MF.RWMH,699,-3.374981418636048,0.882105461918039,-44.95230560264443,-1.0
1,mcmc,Banana,MF.RWMH,700,-3.374981418636048,0.882105461918039,-44.95230560264443,-1.0
1,mcmc,Banana,MF.RWMH,701,-2.6203431584272385,0.7492788135944157,-41.446615096563406,-1.0
1,mcmc,Banana,MF.RWMH,702,-2.6203431584272385,0.7492788135944157,-41.446615096563406,-1.0
1,mcmc,Banana,MF.RWMH,703,-2.6203431584272385,0.7492788135944157,-41.446615096563406,-1.0
1,mcmc,Banana,MF.RWMH,704,-2.6203431584272385,0.7492788135944157,-41.446615096563406,-1.0
1,mcmc,Banana,MF.RWMH,705,-2.6203431584272385,0.7492788135944157,-41.446615096563406,-1.0
1,mcmc,Banana,MF.RWMH,706,-2.79341388846997,1.0970510107694627,-41.56267289163216,-1.0
1,mcmc,Banana,MF.RWMH,707,-3.1770933297397668,0.13636218465107042,-53.06764888269488,-1.0
1,mcmc,Banana,MF.RWMH,708,-3.1770933297397668,0.13636218465107042,-53.06764888269488,-1.0
1,mcmc,Banana,MF.RWMH,709,-3.131557790744739,0.14716880070060445,-52.70950641883691,-1.0
1,mcmc,Banana,MF.RWMH,710,-3.131557790744739,0.14716880070060445,-52.70950641883691,-1.0
1,mcmc,Banana,MF.RWMH,711,-3.131557790744739,0.14716880070060445,-52.70950641883691,-1.0
1,mcmc,Banana,MF.RWMH,712,-2.8494790251865103,0.5276870646583658,-46.598027923703356,-1.0
1,mcmc,Banana,MF.RWMH,713,-2.8494790251865103,0.5276870646583658,-46.598027923703356,-1.0
1,mcmc,Banana,MF.RWMH,714,-2.916023264048946,0.497296128166138,-47.6663720024299,-1.0
1,mcmc,Banana,MF.RWMH,715,-2.916023264048946,0.497296128166138,-47.6663720024299,-1.0
1,mcmc,Banana,MF.RWMH,716,-2.916023264048946,0.497296128166138,-47.6663720024299,-1.0
1,mcmc,Banana,MF.RWMH,717,-2.916023264048946,0.497296128166138,-47.6663720024299,-1.0
1,mcmc,Banana,MF.RWMH,718,-3.0912969850801155,-0.3134758002536171,-56.67249947491757,-1.0
1,mcmc,Banana,MF.RWMH,719,-3.0912969850801155,-0.3134758002536171,-56.67249947491757,-1.0
1,mcmc,Banana,MF.RWMH,720,-3.166092353659166,0.10604490059519606,-53.30696825388875,-1.0
1,mcmc,Banana,MF.RWMH,721,-3.30930256183029,-0.1963279922361187,-56.87421213083468,-1.0
1,mcmc,Banana,MF.RWMH,722,-3.30930256183029,-0.1963279922361187,-56.87421213083468,-1.0
1,mcmc,Banana,MF.RWMH,723,-3.30930256183029,-0.1963279922361187,-56.87421213083468,-1.0
1,mcmc,Banana,MF.RWMH,724,-3.30930256183029,-0.1963279922361187,-56.87421213083468,-1.0
1,mcmc,Banana,MF.RWMH,725,-2.926635807830188,0.3232635594923217,-49.2191933705942,-1.0
1,mcmc,Banana,MF.RWMH,726,-3.25420517637008,0.6706512438676333,-47.83624285386402,-1.0
1,mcmc,Banana,MF.RWMH,727,-3.25420517637008,0.6706512438676333,-47.83624285386402,-1.0
1,mcmc,Banana,MF.RWMH,728,-3.25420517637008,0.6706512438676333,-47.83624285386402,-1.0
1,mcmc,Banana,MF.RWMH,729,-3.25420517637008,0.6706512438676333,-47.83624285386402,-1.0
1,mcmc,Banana,MF.RWMH,730,-3.4187969901080413,-0.26899093178321365,-57.59190169197821,-1.0
1,mcmc,Banana,MF.RWMH,731,-3.3961839664919395,-0.587606949038447,-61.22009876729084,-1.0
1,mcmc,Banana,MF.RWMH,732,-3.3961839664919395,-0.587606949038447,-61.22009876729084,-1.0
1,mcmc,Banana,MF.RWMH,733,-3.3961839664919395,-0.587606949038447,-61.22009876729084,-1.0
1,mcmc,Banana,MF.RWMH,734,-3.302840674135538,-1.0491226566873746,-65.89351089794943,-1.0
1,mcmc,Banana,MF.RWMH,735,-3.054517021117166,-0.20432548179363252,-55.272115160457524,-1.0
1,mcmc,Banana,MF.RWMH,736,-3.324510316319339,-0.47177059244333275,-59.84636746453238,-1.0
1,mcmc,Banana,MF.RWMH,737,-3.324510316319339,-0.47177059244333275,-59.84636746453238,-1.0
1,mcmc,Banana,MF.RWMH,738,-3.374501489784291,-0.6671671038544986,-62.08532050725345,-1.0
1,mcmc,Banana,MF.RWMH,739,-3.374501489784291,-0.6671671038544986,-62.08532050725345,-1.0
1,mcmc,Banana,MF.RWMH,740,-3.374501489784291,-0.6671671038544986,-62.08532050725345,-1.0
1,mcmc,Banana,MF.RWMH,741,-3.374501489784291,-0.6671671038544986,-62.08532050725345,-1.0
1,mcmc,Banana,MF.RWMH,742,-3.2746196988000777,-0.5585120056622003,-60.563870017218214,-1.0
1,mcmc,Banana,MF.RWMH,743,-3.2746196988000777,-0.5585120056622003,-60.563870017218214,-1.0
1,mcmc,Banana,MF.RWMH,744,-3.3981227489472534,-0.4056514431619489,-59.1779703419839,-1.0
1,mcmc,Banana,MF.RWMH,745,-2.9476003902299768,-0.4091769338662147,-55.59152722383786,-1.0
1,mcmc,Banana,MF.RWMH,746,-2.9476003902299768,-0.4091769338662147,-55.59152722383786,-1.0
1,mcmc,Banana,MF.RWMH,747,-2.9476003902299768,-0.4091769338662147,-55.59152722383786,-1.0
1,mcmc,Banana,MF.RWMH,748,-2.9476003902299768,-0.4091769338662147,-55.59152722383786,-1.0
1,mcmc,Banana,MF.RWMH,749,-3.3348492256476185,-0.07283204585093606,-55.5644993195678,-1.0
1,mcmc,Banana,MF.RWMH,750,-3.3348492256476185,-0.07283204585093606,-55.5644993195678,-1.0
1,mcmc,Banana,MF.RWMH,751,-3.3348492256476185,-0.07283204585093606,-55.5644993195678,-1.0
1,mcmc,Banana,MF.RWMH,752,-3.3348492256476185,-0.07283204585093606,-55.5644993195678,-1.0
1,mcmc,Banana,MF.RWMH,753,-3.0358109880576993,-0.3238623547699146,-56.11746786417811,-1.0
1,mcmc,Banana,MF.RWMH,754,-3.0358109880576993,-0.3238623547699146,-56.11746786417811,-1.0
1,mcmc,Banana,MF.RWMH,755,-3.0358109880576993,-0.3238623547699146,-56.11746786417811,-1.0
1,mcmc,Banana,MF.RWMH,756,-3.0358109880576993,-0.3238623547699146,-56.11746786417811,-1.0
1,mcmc,Banana,MF.RWMH,757,-3.299303608138098,-0.4288957025053582,-59.31337932966766,-1.0
1,mcmc,Banana,MF.RWMH,758,-3.299303608138098,-0.4288957025053582,-59.31337932966766,-1.0
1,mcmc,Banana,MF.RWMH,759,-3.5160244102739235,-0.4701439139261254,-59.488027772609634,-1.0
1,mcmc,Banana,MF.RWMH,760,-3.5160244102739235,-0.4701439139261254,-59.488027772609634,-1.0
1,mcmc,Banana,MF.RWMH,761,-3.5160244102739235,-0.4701439139261254,-59.488027772609634,-1.0
1,mcmc,Banana,MF.RWMH,762,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,763,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,764,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,765,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,766,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,767,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,768,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,769,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,770,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,771,-3.3238440484333167,-1.2272614579818495,-67.95169386328436,-1.0
1,mcmc,Banana,MF.RWMH,772,-3.298268243759103,-0.8810032065906315,-64.08344387883842,-1.0
1,mcmc,Banana,MF.RWMH,773,-3.298268243759103,-0.8810032065906315,-64.08344387883842,-1.0
1,mcmc,Banana,MF.RWMH,774,-3.298268243759103,-0.8810032065906315,-64.08344387883842,-1.0
1,mcmc,Banana,MF.RWMH,775,-3.298268243759103,-0.8810032065906315,-64.08344387883842,-1.0
1,mcmc,Banana,MF.RWMH,776,-3.298268243759103,-0.8810032065906315,-64.08344387883842,-1.0
1,mcmc,Banana,MF.RWMH,777,-3.273969658676094,-1.2640266958166633,-67.89969313662863,-1.0
1,mcmc,Banana,MF.RWMH,778,-3.273969658676094,-1.2640266958166633,-67.89969313662863,-1.0
1,mcmc,Banana,MF.RWMH,779,-3.273969658676094,-1.2640266958166633,-67.89969313662863,-1.0
1,mcmc,Banana,MF.RWMH,780,-3.273969658676094,-1.2640266958166633,-67.89969313662863,-1.0
1,mcmc,Banana,MF.RWMH,781,-3.184014106858903,-1.4161469584194317,-68.3417687153951,-1.0
1,mcmc,Banana,MF.RWMH,782,-3.184014106858903,-1.4161469584194317,-68.3417687153951,-1.0
1,mcmc,Banana,MF.RWMH,783,-3.2585534886139444,-1.4615487302632792,-69.77753399034836,-1.0
1,mcmc,Banana,MF.RWMH,784,-3.2585534886139444,-1.4615487302632792,-69.77753399034836,-1.0
1,mcmc,Banana,MF.RWMH,785,-3.3745628201832862,-2.3606960541319215,-80.85052024818584,-1.0
1,mcmc,Banana,MF.RWMH,786,-3.7388029642089124,-2.267330808129452,-81.26911473223915,-1.0
1,mcmc,Banana,MF.RWMH,787,-3.69023003939948,-1.4622123726481107,-70.74814573098996,-1.0
1,mcmc,Banana,MF.RWMH,788,-2.9202311532619016,-1.2354705967958428,-61.92951301260718,-1.0
1,mcmc,Banana,MF.RWMH,789,-3.7276201106712348,-1.2001647173731453,-66.82285949961347,-1.0
1,mcmc,Banana,MF.RWMH,790,-3.7276201106712348,-1.2001647173731453,-66.82285949961347,-1.0
1,mcmc,Banana,MF.RWMH,791,-3.7276201106712348,-1.2001647173731453,-66.82285949961347,-1.0
1,mcmc,Banana,MF.RWMH,792,-3.7276201106712348,-1.2001647173731453,-66.82285949961347,-1.0
1,mcmc,Banana,MF.RWMH,793,-3.5220047566436414,-1.377970860404874,-70.42295627692661,-1.0
1,mcmc,Banana,MF.RWMH,794,-3.5220047566436414,-1.377970860404874,-70.42295627692661,-1.0
1,mcmc,Banana,MF.RWMH,795,-3.5220047566436414,-1.377970860404874,-70.42295627692661,-1.0
1,mcmc,Banana,MF.RWMH,796,-3.6695721466959563,-1.4321024657663,-70.51958323397369,-1.0
1,mcmc,Banana,MF.RWMH,797,-3.1953766959203715,-0.30162967354075954,-57.47610441076981,-1.0
1,mcmc,Banana,MF.RWMH,798,-3.1953766959203715,-0.30162967354075954,-57.47610441076981,-1.0
1,mcmc,Banana,MF.RWMH,799,-3.1953766959203715,-0.30162967354075954,-57.47610441076981,-1.0
1,mcmc,Banana,MF.RWMH,800,-3.185542809768459,-0.4779214344106879,-59.13897019681332,-1.0
1,mcmc,Banana,MF.RWMH,801,-3.185542809768459,-0.4779214344106879,-59.13897019681332,-1.0
1,mcmc,Banana,MF.RWMH,802,-3.185542809768459,-0.4779214344106879,-59.13897019681332,-1.0
1,mcmc,Banana,MF.RWMH,803,-3.185542809768459,-0.4779214344106879,-59.13897019681332,-1.0
1,mcmc,Banana,MF.RWMH,804,-3.185542809768459,-0.4779214344106879,-59.13897019681332,-1.0
1,mcmc,Banana,MF.RWMH,805,-3.185542809768459,-0.4779214344106879,-59.13897019681332,-1.0
1,mcmc,Banana,MF.RWMH,806,-3.0778121897052144,-0.37681540381027545,-57.104224222668364,-1.0
1,mcmc,Banana,MF.RWMH,807,-3.0778121897052144,-0.37681540381027545,-57.104224222668364,-1.0
1,mcmc,Banana,MF.RWMH,808,-3.0778121897052144,-0.37681540381027545,-57.104224222668364,-1.0
1,mcmc,Banana,MF.RWMH,809,-3.295997217595903,-0.8769547564364639,-64.02596511381188,-1.0
1,mcmc,Banana,MF.RWMH,810,-3.295997217595903,-0.8769547564364639,-64.02596511381188,-1.0
1,mcmc,Banana,MF.RWMH,811,-3.046057466919326,-0.5802847162503344,-58.54183283673623,-1.0
1,mcmc,Banana,MF.RWMH,812,-3.046057466919326,-0.5802847162503344,-58.54183283673623,-1.0
1,mcmc,Banana,MF.RWMH,813,-2.9734796934594265,-0.6419119553154798,-57.97600186666281,-1.0
1,mcmc,Banana,MF.RWMH,814,-2.9734796934594265,-0.6419119553154798,-57.97600186666281,-1.0
1,mcmc,Banana,MF.RWMH,815,-2.9734796934594265,-0.6419119553154798,-57.97600186666281,-1.0
1,mcmc,Banana,MF.RWMH,816,-3.3096710046743314,-1.150134680352279,-67.01778415998156,-1.0
1,mcmc,Banana,MF.RWMH,817,-3.2748994184555427,-1.1696218972266204,-66.92587154252048,-1.0
1,mcmc,Banana,MF.RWMH,818,-3.2748994184555427,-1.1696218972266204,-66.92587154252048,-1.0
1,mcmc,Banana,MF.RWMH,819,-3.2748994184555427,-1.1696218972266204,-66.92587154252048,-1.0
1,mcmc,Banana,MF.RWMH,820,-3.2748994184555427,-1.1696218972266204,-66.92587154252048,-1.0
1,mcmc,Banana,MF.RWMH,821,-3.4539342016433814,-1.3552217953038794,-70.06935444974316,-1.0
1,mcmc,Banana,MF.RWMH,822,-3.373184008525038,-1.1641821801091494,-67.58112896538685,-1.0
1,mcmc,Banana,MF.RWMH,823,-3.373184008525038,-1.1641821801091494,-67.58112896538685,-1.0
1,mcmc,Banana,MF.RWMH,824,-3.373184008525038,-1.1641821801091494,-67.58112896538685,-1.0
1,mcmc,Banana,MF.RWMH,825,-3.373184008525038,-1.1641821801091494,-67.58112896538685,-1.0
1,mcmc,Banana,MF.RWMH,826,-3.373184008525038,-1.1641821801091494,-67.58112896538685,-1.0
1,mcmc,Banana,MF.RWMH,827,-3.373184008525038,-1.1641821801091494,-67.58112896538685,-1.0
1,mcmc,Banana,MF.RWMH,828,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,829,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,830,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,831,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,832,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,833,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,834,-3.01764603933784,-1.0198897191181708,-61.99785145722881,-1.0
1,mcmc,Banana,MF.RWMH,835,-3.6185059918634495,-1.8975499964743925,-76.7959678099157,-1.0
1,mcmc,Banana,MF.RWMH,836,-3.6185059918634495,-1.8975499964743925,-76.7959678099157,-1.0
1,mcmc,Banana,MF.RWMH,837,-3.5824025932469152,-2.2713534698940068,-81.50465927493737,-1.0
1,mcmc,Banana,MF.RWMH,838,-3.737826999760317,-2.681805431033251,-86.94378275685483,-1.0
1,mcmc,Banana,MF.RWMH,839,-3.7538214632049933,-2.873160460571422,-89.54038507698034,-1.0
1,mcmc,Banana,MF.RWMH,840,-3.7538214632049933,-2.873160460571422,-89.54038507698034,-1.0
1,mcmc,Banana,MF.RWMH,841,-3.7538214632049933,-2.873160460571422,-89.54038507698034,-1.0
1,mcmc,Banana,MF.RWMH,842,-3.7538214632049933,-2.873160460571422,-89.54038507698034,-1.0
1,mcmc,Banana,MF.RWMH,843,-3.7538214632049933,-2.873160460571422,-89.54038507698034,-1.0
1,mcmc,Banana,MF.RWMH,844,-3.67033622005729,-2.9504220719094953,-90.51627710601495,-1.0
1,mcmc,Banana,MF.RWMH,845,-3.6197421169590664,-2.8546944548224906,-89.0531663770664,-1.0
1,mcmc,Banana,MF.RWMH,846,-3.6197421169590664,-2.8546944548224906,-89.0531663770664,-1.0
1,mcmc,Banana,MF.RWMH,847,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,848,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,849,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,850,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,851,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,852,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,853,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,854,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,855,-3.6009819065862656,-2.3327722506094983,-82.32939112680874,-1.0
1,mcmc,Banana,MF.RWMH,856,-3.607624081666715,-2.1904252535217386,-80.53417368592251,-1.0
1,mcmc,Banana,MF.RWMH,857,-3.607624081666715,-2.1904252535217386,-80.53417368592251,-1.0
1,mcmc,Banana,MF.RWMH,858,-3.607624081666715,-2.1904252535217386,-80.53417368592251,-1.0
1,mcmc,Banana,MF.RWMH,859,-3.362303946911457,-2.4906178179515295,-82.11668082662977,-1.0
1,mcmc,Banana,MF.RWMH,860,-3.809626860459659,-2.4841490138895472,-83.8166280894502,-1.0
1,mcmc,Banana,MF.RWMH,861,-3.809626860459659,-2.4841490138895472,-83.8166280894502,-1.0
1,mcmc,Banana,MF.RWMH,862,-3.809626860459659,-2.4841490138895472,-83.8166280894502,-1.0
1,mcmc,Banana,MF.RWMH,863,-3.809626860459659,-2.4841490138895472,-83.8166280894502,-1.0
1,mcmc,Banana,MF.RWMH,864,-3.809626860459659,-2.4841490138895472,-83.8166280894502,-1.0
1,mcmc,Banana,MF.RWMH,865,-3.343992255084778,-3.2611505732073374,-90.23871633613072,-1.0
1,mcmc,Banana,MF.RWMH,866,-3.343992255084778,-3.2611505732073374,-90.23871633613072,-1.0
1,mcmc,Banana,MF.RWMH,867,-3.343992255084778,-3.2611505732073374,-90.23871633613072,-1.0
1,mcmc,Banana,MF.RWMH,868,-3.343992255084778,-3.2611505732073374,-90.23871633613072,-1.0
1,mcmc,Banana,MF.RWMH,869,-3.343992255084778,-3.2611505732073374,-90.23871633613072,-1.0
1,mcmc,Banana,MF.RWMH,870,-3.3717645727019816,-3.312786415162846,-91.36381376670555,-1.0
1,mcmc,Banana,MF.RWMH,871,-3.3717645727019816,-3.312786415162846,-91.36381376670555,-1.0
1,mcmc,Banana,MF.RWMH,872,-3.3717645727019816,-3.312786415162846,-91.36381376670555,-1.0
1,mcmc,Banana,MF.RWMH,873,-3.3717645727019816,-3.312786415162846,-91.36381376670555,-1.0
1,mcmc,Banana,MF.RWMH,874,-3.641094600770496,-2.68593812757119,-86.96561865094357,-1.0
1,mcmc,Banana,MF.RWMH,875,-3.641094600770496,-2.68593812757119,-86.96561865094357,-1.0
1,mcmc,Banana,MF.RWMH,876,-3.641094600770496,-2.68593812757119,-86.96561865094357,-1.0
1,mcmc,Banana,MF.RWMH,877,-3.599166755346215,-3.236856148290186,-93.77560473122621,-1.0
1,mcmc,Banana,MF.RWMH,878,-3.599166755346215,-3.236856148290186,-93.77560473122621,-1.0
1,mcmc,Banana,MF.RWMH,879,-3.6749568305962,-3.6080878187031917,-99.22831686404632,-1.0
1,mcmc,Banana,MF.RWMH,880,-3.6749568305962,-3.6080878187031917,-99.22831686404632,-1.0
1,mcmc,Banana,MF.RWMH,881,-3.6749568305962,-3.6080878187031917,-99.22831686404632,-1.0
1,mcmc,Banana,MF.RWMH,882,-3.815137480650768,-4.150981306702689,-107.56520768499517,-1.0
1,mcmc,Banana,MF.RWMH,883,-3.679083823537933,-4.738726900618959,-114.26176615210129,-1.0
1,mcmc,Banana,MF.RWMH,884,-3.679083823537933,-4.738726900618959,-114.26176615210129,-1.0
1,mcmc,Banana,MF.RWMH,885,-3.679083823537933,-4.738726900618959,-114.26176615210129,-1.0
1,mcmc,Banana,MF.RWMH,886,-3.679083823537933,-4.738726900618959,-114.26176615210129,-1.0
1,mcmc,Banana,MF.RWMH,887,-3.679083823537933,-4.738726900618959,-114.26176615210129,-1.0
