iter,d1,d2,ldr,dr
1,-0.09184979221334094,-3.4122877904942706,0.20022657470328964,0.22167952848108977
2,-0.0005423997480746082,3.9285423021094936,0.6779708344256097,0.9698764684744217
3,-0.11870582323734294,3.200917724730012,0.17679902171084638,0.193391223297283
4,-0.03092964089037356,2.2847948552342565,0.0807976691799841,0.08415151710841787
5,0.060131770063391626,2.9207617196896427,0.07538182536342064,0.07829579297496266
6,-0.06773544680936347,1.657677820890438,0.3945475038955282,0.48371266479991776
7,0.1057965756663029,1.3795029809463928,0.6212999927839611,0.8613462063442897
8,0.007041976950089693,1.770618200863227,0.3129419584432753,0.36744216025251386
9,0.056970037984759844,0.7963724643314074,1.061963850428368,1.8920449597627835
10,-1.2926686055874501,1.2867847354289672,-32.409722202815345,-0.9999999999999916
11,-1.4485838850323671,0.7632158360286013,-41.89580670995928,-1.0
12,-0.9990771139086669,1.1506239002511123,-19.392041737465995,-0.9999999962143254
13,-1.2922494464091343,0.7699804923875596,-32.915559155986436,-0.9999999999999949
14,0.4553002549374783,0.9947839793028224,-2.753682000145871,-0.9363070883799379
15,-0.1922003743617487,2.2078027077222506,0.14660972565028052,0.15790197539551587
16,-0.28536847427816325,1.070078377606591,-0.2195065730021124,-0.19708511988551713
17,-1.349850233669297,0.9216413827255047,-37.20314388727314,-0.9999999999999999
18,-0.60624589623329,1.0000641074006154,-6.270394037026888,-0.9981085168780359
19,-1.2185412695077336,1.111224927961541,-29.969272412929403,-0.9999999999999035
20,-1.7965438487964747,0.9382833977546368,-66.81954481486243,-1.0
21,-2.710324309926016,0.8909047631452904,-152.45853383384969,-1.0
22,-1.8108739965660074,1.1405154833437892,-67.59727890843641,-1.0
23,-1.656911443392528,0.994440176349267,-56.80061619790244,-1.0
24,-1.5735951988291772,0.9601518313175258,-51.10153775413076,-1.0
25,1.5694355009101504,1.0132425766874011,-50.78839589989935,-1.0
26,-0.11436489294649443,0.9129213951634729,0.6991181390344772,1.0119776403597764
27,0.009170050157189177,1.0123104920692343,0.6460866678888388,0.9080593299205387
28,-0.2347702962589729,0.8179535382400123,0.6496111242473326,0.9147960664516847
29,-0.16818158960037155,1.8312757461975324,0.3082259202699762,0.3610084335996106
30,0.05079124764690307,1.515305704680187,0.5051861014478227,0.6572939165608201
31,0.025281843168703813,1.4684747030111769,0.5401702891032267,0.7162991043366717
32,-0.033423770052031454,1.668936919030273,0.3826762459679014,0.4662032640002348
33,0.09191904870398089,2.364307662795798,0.07581580808003041,0.07876385627085086
34,-0.036021481993720156,2.0137633164062985,0.17883185142930924,0.19581965189639805
35,-0.036021481993720156,2.0137633164062985,0.17883185142930924,0.19581965189639805
36,0.30594863430302804,0.9590187855426359,-0.40939867132313257,-0.33595055792611245
37,0.8430009226172013,0.928674126909256,-13.52246171646431,-0.9999986594917387
38,2.0479850408596265,1.0778040700849274,-86.91656853564766,-1.0
39,1.8678397237572413,0.9970471525946314,-72.2916166213396,-1.0
40,2.7976035010040077,1.036516022261918,-162.55984972977384,-1.0
41,-0.7305051660918475,0.9150348169354373,-9.697260807372448,-0.9999385484075285
