iter,d1,d2,ldr,dr
1,0.043824366184456266,2.0457542938696127,0.16732293312814162,0.18213595453668344
2,0.16616320664690995,1.6831358251280333,0.41297104020540254,0.5113012583262303
3,1.3243518676445367,0.7218577827204626,-34.072302393045874,-0.9999999999999984
4,-0.9257180161628855,0.7243250310913973,-15.093424445823274,-0.9999997213820772
5,-0.2505337344284748,0.27794052139040665,1.9167373763050044,5.798740512690735
6,0.7537959790445525,1.2255370519428574,-9.512830836923051,-0.9999261024465603
7,0.7537959790445525,1.2255370519428574,-9.512830836923051,-0.9999261024465603
8,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
9,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
10,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
11,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
12,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
13,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
14,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
15,-0.15910618678438937,1.90363188108214,0.2630946341248497,0.3009498273748904
16,0.17195056521912022,2.085976969917495,0.19041349814117603,0.20974972351153015
17,0.17195056521912022,2.085976969917495,0.19041349814117603,0.20974972351153015
18,0.17195056521912022,2.085976969917495,0.19041349814117603,0.20974972351153015
19,0.17195056521912022,2.085976969917495,0.19041349814117603,0.20974972351153015
20,-0.856257193265269,0.7756447091654077,-13.015371637274587,-0.9999977741498763
21,-0.856257193265269,0.7756447091654077,-13.015371637274587,-0.9999977741498763
22,-0.856257193265269,0.7756447091654077,-13.015371637274587,-0.9999977741498763
23,-0.856257193265269,0.7756447091654077,-13.015371637274587,-0.9999977741498763
24,0.39585445016564647,1.123276828035643,-1.4038387594918023,-0.7543478478814626
25,0.39585445016564647,1.123276828035643,-1.4038387594918023,-0.7543478478814626
26,-0.33825355874001906,2.543762086361784,0.18224262366547261,0.1999052839839865
27,-0.33825355874001906,2.543762086361784,0.18224262366547261,0.1999052839839865
28,-0.33825355874001906,2.543762086361784,0.18224262366547261,0.1999052839839865
29,-0.49515217805173833,1.0245819093922928,-3.5940967060909603,-0.9725145005496256
30,-1.3576541821477859,0.9330142284931291,-37.688837626871894,-1.0
31,-1.3576541821477859,0.9330142284931291,-37.688837626871894,-1.0
32,-1.3208302727312513,1.1381311633868418,-35.32860528079359,-0.9999999999999996
33,-1.3208302727312513,1.1381311633868418,-35.32860528079359,-0.9999999999999996
34,-1.3208302727312513,1.1381311633868418,-35.32860528079359,-0.9999999999999996
35,-1.3208302727312513,1.1381311633868418,-35.32860528079359,-0.9999999999999996
36,-1.3208302727312513,1.1381311633868418,-35.32860528079359,-0.9999999999999996
37,-1.3930597786041012,0.6740755186851322,-37.43749591565237,-1.0
38,-1.3930597786041012,0.6740755186851322,-37.43749591565237,-1.0
39,-1.0000493044433294,1.0268121952324956,-19.89044720966075,-0.9999999977002081
40,-1.0000493044433294,1.0268121952324956,-19.89044720966075,-0.9999999977002081
41,-1.4988613175833607,1.1967477481064535,-45.50286113819934,-1.0
42,-1.4988613175833607,1.1967477481064535,-45.50286113819934,-1.0
43,-1.4988613175833607,1.1967477481064535,-45.50286113819934,-1.0
44,-1.4988613175833607,1.1967477481064535,-45.50286113819934,-1.0
45,-1.4988613175833607,1.1967477481064535,-45.50286113819934,-1.0
46,-1.4988613175833607,1.1967477481064535,-45.50286113819934,-1.0
47,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
48,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
49,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
50,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
51,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
52,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
53,-0.12303708528023938,0.990627466928324,0.5577617155837222,0.746758379412689
54,-0.0712178139477016,1.0282345895218823,0.6044750157759313,0.8302910826759405
55,-0.0712178139477016,1.0282345895218823,0.6044750157759313,0.8302910826759405
56,-0.0712178139477016,1.0282345895218823,0.6044750157759313,0.8302910826759405
57,-0.0712178139477016,1.0282345895218823,0.6044750157759313,0.8302910826759405
58,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
59,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
60,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
61,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
62,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
63,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
64,1.0163334134439002,0.9454619978710466,-20.470314217602887,-0.999999998712179
65,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
66,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
67,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
68,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
69,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
70,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
71,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
72,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
73,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
74,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
75,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
76,-0.10236405284090822,1.5557613041148977,0.4791299117245498,0.6146688863533875
77,0.8121578175916645,1.1223119593949473,-12.25154387393787,-0.9999952222645261
78,0.8121578175916645,1.1223119593949473,-12.25154387393787,-0.9999952222645261
79,0.8121578175916645,1.1223119593949473,-12.25154387393787,-0.9999952222645261
80,0.8121578175916645,1.1223119593949473,-12.25154387393787,-0.9999952222645261
81,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
82,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
83,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
84,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
85,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
86,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
87,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
88,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
89,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
90,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
91,0.3806244427410791,0.9339265892543374,-1.328416749355041,-0.7351036732503629
