tv,Ts,nparticles
0.6928435247307179,1,512
0.6862128338321203,2,512
0.6787603152437771,3,512
0.6561966260429881,4,512
0.6274319755885418,5,512
0.6138768699930768,6,512
0.6036064384681857,7,512
0.5911961680290386,8,512
0.5775192985418209,9,512
0.5742240457063977,10,512
0.5654159767079658,11,512
0.5472490100190492,12,512
0.5356097042892439,13,512
0.5243534557219899,14,512
0.5134691674656549,15,512
0.5019982270066201,16,512
0.4907144660166515,17,512
0.48296512818621445,18,512
0.4758737909362993,19,512
0.46851954944418983,20,512
0.45658800711659064,21,512
0.4479468741449709,22,512
0.4416942717327167,23,512
0.4361654678660851,24,512
0.42923779505548737,25,512
0.4185165357939872,26,512
0.4125807506738918,27,512
0.40658787248023825,28,512
0.3976995025740157,29,512
0.3919807759146387,30,512
0.38711096538731643,31,512
0.38550318022525276,32,512
0.3799315703641906,33,512
0.37454025941333274,34,512
0.3698053904219925,35,512
0.3677512648908415,36,512
0.366316305593317,37,512
0.36193284243794727,38,512
0.3588154132706797,39,512
0.35494229240120223,40,512
0.35108522006756887,41,512
0.34823454074205934,42,512
0.344672373847641,43,512
0.34187249784565477,44,512
0.3390997803452373,45,512
0.33430864877119487,46,512
0.3322495143993855,47,512
0.33187175299694927,48,512
0.33072730078403184,49,512
0.3294803410651188,50,512
0.32670391900956436,51,512
0.32315511296769,52,512
0.31976484048069187,53,512
0.3162352601031124,54,512
0.3142111431066738,55,512
0.3118776427871841,56,512
0.3105262638640755,57,512
0.30854324211132383,58,512
0.3068549693753239,59,512
0.3063361590321944,60,512
0.3046528775883726,61,512
0.3016647232759954,62,512
0.3002000227127078,63,512
0.2987667324810023,64,512
0.2974690278230098,65,512
0.2946875411629449,66,512
0.29249944565430397,67,512
0.292123049656175,68,512
0.2910042294241384,69,512
0.29103272570411537,70,512
0.2895141259655247,71,512
0.28679873529214095,72,512
0.2852052112646277,73,512
0.283221671818679,74,512
0.28112606388831796,75,512
0.2797593639439967,76,512
0.27771814902231545,77,512
0.2772666522277309,78,512
0.27497362029261413,79,512
0.2737718288314999,80,512
0.2725905177180256,81,512
0.2713907039749369,82,512
0.2688227153073411,83,512
0.2670309225960324,84,512
0.26578830225180217,85,512
0.26461923128297715,86,512
0.2623896606336629,87,512
0.2604747052300089,88,512
0.25886589164966595,89,512
0.2568447671275961,90,512
0.25557853543245046,91,512
0.254410309017759,92,512
0.2531228188748165,93,512
0.2526261218864836,94,512
0.25111490552217597,95,512
0.2490440046719004,96,512
0.24728550836474927,97,512
0.2460931825242209,98,512
0.2450500384319683,99,512
0.24337931062543774,100,512
0.24194927204227437,101,512
0.2399893914585193,102,512
0.23781013109513205,103,512
0.23609766038144073,104,512
0.23433288876774241,105,512
0.23330744587253038,106,512
0.23161023972806438,107,512
0.2305899463998507,108,512
0.22893873939128578,109,512
0.22776443050792414,110,512
0.22667924880915602,111,512
0.22591743870321057,112,512
0.22559435273971776,113,512
0.22495851218788143,114,512
0.22462862130166267,115,512
0.22359026398767923,116,512
0.22288628713905168,117,512
0.22204316459337212,118,512
0.22147142565446187,119,512
0.22079913632710682,120,512
0.2202936642760629,121,512
0.21899651514338417,122,512
0.2176361289043324,123,512
0.21714287596467538,124,512
0.21621288237317843,125,512
0.21512117926875338,126,512
0.21423625292660056,127,512
0.21313214719703855,128,512
0.21208775119483994,129,512
0.2104071483887325,130,512
0.20908045703950345,131,512
0.20786452679508835,132,512
0.20692095940572905,133,512
0.20638705923028774,134,512
0.20545541175859097,135,512
0.20474395785998045,136,512
0.20425084094359697,137,512
0.20325483615995543,138,512
0.20208879110554928,139,512
0.20095839990051778,140,512
0.2001848700495237,141,512
0.19916522750199717,142,512
0.1986835528647499,143,512
0.19753781089631162,144,512
0.19676623802267926,145,512
0.19684585090935705,146,512
0.19655700576857232,147,512
0.19644534221048812,148,512
0.19566561186075812,149,512
0.19557191111163758,150,512
0.1950348909612644,151,512
0.1947580457359744,152,512
0.1944795269090957,153,512
0.1937393165200564,154,512
0.19275047492263797,155,512
0.1919226124344005,156,512
0.19137064751661514,157,512
0.19076604548864048,158,512
0.19037971887034988,159,512
0.19024854119135873,160,512
0.1902250184728015,161,512
0.1901467923360689,162,512
0.1897501620639558,163,512
0.18932747640106876,164,512
0.18928720408909683,165,512
0.18856075471592937,166,512
0.18800172024778272,167,512
0.18694492002740848,168,512
0.18567422547800425,169,512
0.18473396100209874,170,512
0.18417753170475615,171,512
0.18360732906166838,172,512
0.18283446020874425,173,512
0.18226336344063593,174,512
0.1819004694561401,175,512
0.18109017234346106,176,512
0.18056172016618216,177,512
0.17975096453963954,178,512
0.17886010303689326,179,512
0.17821793237979255,180,512
0.17763215725329015,181,512
0.1771769956974267,182,512
0.17688477930400265,183,512
0.17682198273580146,184,512
0.17640567682897706,185,512
0.17596179423355268,186,512
0.1752599122713817,187,512
0.17472382259533908,188,512
0.17417064445449368,189,512
0.1740543123299712,190,512
0.17366060700028008,191,512
0.17299177387396616,192,512
0.17249267618073585,193,512
0.17209603233227025,194,512
0.17162149067133403,195,512
0.17101309822294325,196,512
0.17036046203362898,197,512
0.1694677889090126,198,512
0.1685529679947724,199,512
0.16799235868213125,200,512
0.1673629719170258,201,512
0.1668596304936089,202,512
0.16676374390751614,203,512
0.16636103813863812,204,512
0.1657900528862395,205,512
0.16536360349929244,206,512
0.16496504565569292,207,512
0.1645105890852233,208,512
0.16408899638875596,209,512
0.16349456422185782,210,512
0.1629849638439315,211,512
0.16241802493604243,212,512
0.16218194090979085,213,512
0.1618127875849442,214,512
