iter,d1,d2,ldr,dr
1,-0.30904521061858625,9.050217670902931,1.6769887466106552,4.349423224602535
2,-0.29307542542344617,9.198395989877211,1.638374537989229,4.146796786650624
3,-0.1722406760274076,9.290807034406255,1.6937438970871264,4.439808712396074
4,-0.22809750853937924,9.43843220134253,1.595972175393845,3.9331226020742056
5,-0.357567962344848,9.432415559103076,1.4892492491420393,3.433765615856143
6,-0.48834968060004247,9.199804928733732,1.3929580325589948,3.02674369238432
7,-0.319039152584354,9.104063040390661,1.6460889145979065,4.186654657035701
8,-0.3616152723235721,9.271365238779044,1.5394933442241703,3.6622275279846885
9,-0.5604606641061932,8.3714707678861,1.4006129069763738,3.057686189028575
10,-0.856147093800774,8.468812527214803,0.5577566265848941,0.7467494901839618
11,-0.7854083522542067,8.899659059855265,0.8385041047968498,1.3129045249100233
12,0.836778859233672,9.062408625971392,0.7441589431070521,1.1046705427072128
13,1.0318309061039028,10.118424804792443,0.9919428052016914,1.6964680989934577
14,-0.47647492428861515,10.372011330527004,1.1204177597124363,2.0661348433849223
15,-0.5066791209363306,9.394229235383383,1.3242590169760207,2.7593986720886607
16,0.2985527105927227,9.894727629531047,1.3616349267513685,2.902568502525864
17,-0.6684408889045265,9.814947819764372,1.08092174927005,1.9473950586085347
18,-0.7672700019309917,10.232845962995837,1.0364345912933421,1.8191476607230312
19,-0.6201877600236929,10.192195643615223,1.0918416787210172,1.9797567769733235
20,0.19896189186801672,10.1677305032129,1.2933008077649784,2.64479749782471
21,0.2970462475554084,10.415784397462039,1.158401331914198,2.1848377057399353
22,-0.9064347407559785,9.028459645048144,0.6075084640730335,0.835851605559316
23,-0.12315980990230257,8.210285301279251,2.197243902155148,8.00017392505089
24,-0.9237028535259706,9.818646227593307,0.875974526679081,1.401214201419608
25,-0.9554470958550229,10.695278370834554,1.237897935499443,2.4483571716407733
26,0.9078252525645726,10.468130049155471,1.0923762220213775,1.9813500117837175
27,-1.203021749512168,9.121031782496045,0.1910238630674641,0.21048833770151548
28,-1.1128697667357166,7.7947736655776,-0.7416331952105564,-0.5236646686776307
29,-0.9689817075059077,7.650489737331669,-0.18681202548884812,-0.17040033467884746
30,-1.5335996641916516,7.791211538165854,-2.2905262560989623,-0.8987868162191025
31,-0.5799902202301557,8.170791261780998,1.373195329432272,2.9479455490108726
32,0.5247080100912181,8.655344302111244,1.4293051637395653,3.1757966887022673
33,-1.2980144676481635,8.241283503251362,-0.9564686048720699,-0.6157525776589483
34,-1.4582065001665525,8.137331681507671,-1.4963077890189562,-0.7760444734482643
35,-1.3046202032389196,6.765475952812817,-2.8357712654464784,-0.9413267442762916
36,-0.8338832718466097,8.259864874027745,0.5745720123731379,0.776370099775511
37,-1.3909293096919504,6.786596886681426,-3.3602997151900813,-0.9652751501800343
38,-1.126731786361178,8.699261742118882,-0.061752532706086605,-0.05988449415270433
39,-1.5558227235889277,8.04976285759808,-1.8350194103260202,-0.8403895963519207
40,-1.8232661290061358,7.388995159980911,-3.786604608490351,-0.9773275468378858
41,0.47108931781655694,9.404322413878011,1.3597268321674707,2.8951291324708794
42,-0.19957207257559223,10.585746597539318,1.111338843233907,2.0384236454009423
43,1.4400797097415243,7.159731385746017,-3.0779809964784297,-0.9539478577132708
44,-1.851396886499475,7.836753785518018,-2.4717130198704176,-0.9155599125090024
45,-1.127944710846763,8.040757043816493,-0.6036035524007768,-0.4531624763497256
46,-1.1259182031755632,9.067814957858312,0.23733311785732436,0.2678633953749214
47,0.1298014892171659,7.9217341098122915,2.3150537904580486,9.125467557632868
48,-0.47516705118336744,10.096608440178821,1.1912178553723858,2.2910868355337937
49,0.4134706263769058,9.398109498620393,1.4323110784936968,3.1883676617503283
50,-0.5828026523686387,9.32606125728105,1.2270619408722676,2.4111925135258074
51,-1.0785398134396713,8.947373676821499,0.22516578705784696,0.252530352301671
52,-0.7544501791430034,9.182548942432401,0.9389435499652441,1.557278353948537
53,0.8887042565368451,8.390464605982903,0.4164038137032229,0.5164981279679276
54,-0.389327799999141,9.215262559242563,1.5248267612932573,3.594347581527382
55,1.2126887185539121,9.052230572276851,0.09064190433189623,0.09487686438843787
56,0.5940992549203555,8.560523837296008,1.2825924361657042,2.6059758809334523
57,-1.1292452961490314,10.305656858389526,1.22546096434441,2.405735643705452
58,-0.17448886223282167,9.638816307654174,1.539575756582037,3.6626117689810664
59,0.1452964327673214,11.364782833883938,0.7480356294540957,1.1128455259498364
60,-1.0857753406453814,7.949835663659105,-0.5106172969022071,-0.399874990860801
61,-0.5414153293758144,9.789608992563151,1.2063160388722394,2.3411532735532714
62,-1.2174838388071074,7.433683600906547,-1.5606574147652452,-0.7900020299553099
63,-1.233025082861581,6.998458250510003,-2.1100604439641737,-0.8787693614484526
64,1.5760461810785342,8.219293763469546,-1.548701758482058,-0.7874762980994462
65,1.2628466751485377,6.81095786065771,-2.5309621248376732,-0.9204175847783369
66,-1.5332716078149315,8.870308204635606,-0.24164490908433622,-0.21466500663168397
67,0.4064925594370684,10.400706342250524,1.1286546298341475,2.091494496571198
68,1.2918757861697534,9.151204009517036,0.1384658404972834,0.14851044835430832
69,0.9363655411268819,9.470498556616093,0.7114548016782778,1.03695246600588
70,1.136391862644683,8.138755199645505,-0.5732308253620086,-0.43629872686373616
71,0.05207359650936527,10.757083190271276,1.039758309212282,1.828533301289638
72,-0.8451873391881259,9.363992162099029,0.8171435650090024,1.2640235562910487
73,1.4392366543188035,7.001276018183135,-3.3331137369111743,-0.9643181719112353
74,0.9733918903190796,9.270420453400584,0.5731381446304296,0.7738248452056256
75,-1.090258142449183,10.291703975828772,1.166860352431986,2.211892580784332
76,-0.6310081856020089,11.495182766727229,0.9666668186721457,1.6291663497809146
77,-0.987750743932959,8.390834106956932,0.1166389636108951,0.12371365492485444
78,0.16758342863232428,9.812429320872491,1.4622221129458879,3.3155384955895983
79,1.2086409945070298,9.126100510879368,0.16880865015523971,0.1838935793959653
80,-0.07219636397738564,10.562424319863856,1.1342174046852427,2.1087397055461277
81,0.3028353936353641,8.589467718410734,1.848229550344985,5.348569743844073
82,0.38170257539814173,10.162275598044426,1.2172860902030167,2.3780076742079226
83,-0.04216490529143929,7.717332178506601,2.453215706497957,10.625671421549042
84,-1.0308569593042112,9.56095093596429,0.6827610003752529,0.979335139875243
85,0.5598110935263299,10.41576070192913,1.0745765351483025,1.9287524141943215
86,-0.8263494686943951,7.386665377225951,0.39261492193208625,0.480848037420183
87,0.07511230529608355,9.512214876547842,1.6290686693668883,4.099123536467912
88,1.5886147160103672,5.928392005007375,-6.3453789776990535,-0.9982451624276221
89,0.7725004367933734,9.578189497997544,0.9424406200608759,1.5662369909671763
90,0.8982037984031465,11.034236997670456,1.2671406441439355,2.5506853604800592
91,-0.7464178022832632,9.525080186841267,0.984213485294883,1.6757065740337342
92,-0.8413589613361222,8.388414932003034,0.5821593426393283,0.7898992666226533
93,1.0645582956044108,10.350627407309139,1.15946482358212,2.1882265557911675
94,0.8707688379165025,8.690368539672207,0.5644182685466035,0.7584245542569441
95,-1.0139653848067005,9.734201363939933,0.7917206922253404,1.207191057115591
96,-0.3099546073209762,10.2597307064161,1.220539743742182,2.389016440476298
97,-1.2920057700677658,9.498044062763961,0.5785181512792712,0.7833937519771709
98,-1.2648428436335233,7.694323544809713,-1.4939089403246615,-0.7755065931370093
99,0.5671015907804062,12.132199018313795,0.7721540910851381,1.1644236013927733
100,-0.19620618579486995,8.625769021645864,1.9611994522429899,6.107847477821178
101,-0.7871959844512285,9.43222475855528,0.9165955602007521,1.5007621869786811
102,-0.9665082494128798,9.759784654234545,0.8277864278279421,1.28824792809397
103,-0.789092320034486,8.777678218162098,0.8102960840749596,1.248573654975329
104,-0.3589434133499212,8.761398746454704,1.7129930410383332,4.545534675985014
105,1.1961854015498363,8.885308273744071,-0.05195937993680122,-0.05063257057534088
106,1.2799071795386276,7.723088755678641,-1.5463836961237103,-0.7869830834755405
107,0.8462360204321682,7.732185501988691,0.37615505026934626,0.456672973799292
108,-2.0298591974543103,6.683297341522604,-6.28047015605776,-0.9981274799893934
109,0.6601076995846727,8.732576302146407,1.1107005058587518,2.036484724935066
110,-0.0034349014072851125,10.227259276472383,1.2978156014724114,2.6612902092128206
111,-0.030697720346693755,12.797290345884207,0.01447844090260375,0.014583761205485907
112,1.8974128988833086,9.031899222857776,1.318129406900992,2.7364255043216485
113,-0.4399376869121271,9.052086127596425,1.5028073464775407,3.4942884014321804
114,1.4459958322246023,9.401392225667077,0.565616261904879,0.7605323975329991
115,-0.3530237373347618,10.658768660922314,1.0599489475664692,1.8862236367662673
116,-0.25567156602483054,10.728931273433014,1.0427260241282155,1.8369400500047837
117,-0.173522899908828,9.505616354826532,1.5987846417656253,3.947016372222798
118,0.302491861647171,9.97597924112456,1.327944593365336,2.7732797873149924
