tv,Ts,nparticles
0.4807581222764985,1,512
0.47308245292997053,2,512
0.46517577919428726,3,512
0.4559066224944494,4,512
0.4470130455611293,5,512
0.43987419319415444,6,512
0.43078194220758076,7,512
0.4258152538905104,8,512
0.4202796162716646,9,512
0.41705077608925245,10,512
0.4135070408781041,11,512
0.41027807095827706,12,512
0.4093996103994194,13,512
0.4065814631086248,14,512
0.4038437691560027,15,512
0.3998253625308327,16,512
0.39568163029077813,17,512
0.3924672054652261,18,512
0.3890717109703039,19,512
0.38736989153077506,20,512
0.3874002975922819,21,512
0.3853838077387705,22,512
0.3828007676704478,23,512
0.38009987975442705,24,512
0.37767069247149265,25,512
0.3752112421836194,26,512
0.3727082432253525,27,512
0.3712494298533284,28,512
0.3694769347745849,29,512
0.3678166275316837,30,512
0.36600596629612764,31,512
0.3645808129806584,32,512
0.36254339932966817,33,512
0.36123414947032095,34,512
0.35997637431944746,35,512
0.35929478552114275,36,512
0.35828947300414743,37,512
0.35706285743152166,38,512
0.3563149100589009,39,512
0.3554486156262743,40,512
0.3541304936966822,41,512
0.3530965725870514,42,512
0.35165775977200264,43,512
0.3499412450293532,44,512
0.347522431872428,45,512
0.34546233659799624,46,512
0.3443220165432516,47,512
0.34325514155195225,48,512
0.3418889577439983,49,512
0.34093467675224093,50,512
0.34008520465212566,51,512
0.3397611390927066,52,512
0.33889642382684687,53,512
0.3379955111993927,54,512
0.3364756407589107,55,512
0.3351497192096804,56,512
0.33369335405258377,57,512
0.33258831122446997,58,512
0.331217534803423,59,512
0.3303777714523262,60,512
0.3298870704385917,61,512
0.3292226507369523,62,512
0.3286441878106794,63,512
0.32849958407452967,64,512
0.32781523935912343,65,512
0.3271805859008669,66,512
0.32655805295108403,67,512
0.32624131298835907,68,512
0.3254578309759051,69,512
0.3257090175837352,70,512
0.32455499966631834,71,512
0.32339347797809426,72,512
0.32202905787859554,73,512
0.320799655503213,74,512
0.3193444116448517,75,512
0.31782782769867945,76,512
0.31649701036119077,77,512
0.3151978528465453,78,512
0.313853836301786,79,512
0.3125855976640975,80,512
0.31135881896877715,81,512
0.31006977004425834,82,512
0.30864747757180133,83,512
0.30736999641525936,84,512
0.30609830379776615,85,512
0.3049788599072271,86,512
0.3036770673746555,87,512
0.30228745865956685,88,512
0.30099326312324465,89,512
0.29988363255408423,90,512
0.2991304015917324,91,512
0.29826469436077624,92,512
0.2971773352306302,93,512
0.2962407403984282,94,512
0.2950172490336135,95,512
0.29395044331575154,96,512
0.2927465099543719,97,512
0.29164776526076086,98,512
0.2904810474446855,99,512
0.2896107387892002,100,512
0.2886565164597128,101,512
0.28742907395123907,102,512
0.2865056199879712,103,512
0.2854657567012092,104,512
0.28440326527476306,105,512
0.2834437948690654,106,512
0.2823761283705739,107,512
0.28135535739973416,108,512
0.28051327862393843,109,512
0.2795264246898702,110,512
0.27839693049835723,111,512
0.2772542671880855,112,512
0.2764421669331088,113,512
0.27584056737436025,114,512
0.27500174167858193,115,512
0.2740018337901936,116,512
0.2728745282885811,117,512
0.27161336877279135,118,512
0.27035056515433253,119,512
0.2691486664020818,120,512
0.2681936182669664,121,512
0.2671630593563962,122,512
0.26621056569898566,123,512
0.26538137707375226,124,512
0.2643339216217121,125,512
0.263390368221988,126,512
0.2626027626928753,127,512
0.26190601831619387,128,512
0.261113424125032,129,512
0.26014872917859816,130,512
0.2589731890234356,131,512
0.2580050495804848,132,512
0.257214595033606,133,512
0.25642155523098514,134,512
0.25555443501239544,135,512
0.25467235117114173,136,512
0.25372815910631125,137,512
0.2528097207828964,138,512
0.25193418148285224,139,512
0.2512497205245066,140,512
0.2508931368716359,141,512
0.25039479428538286,142,512
0.24983116983271397,143,512
0.24904465649893454,144,512
0.24830720431022424,145,512
0.24762455602085964,146,512
0.24681672569140092,147,512
0.24587377306298455,148,512
0.24521924839479878,149,512
0.2445598890310931,150,512
0.24401158826765165,151,512
0.24337163316127602,152,512
0.24295594487435576,153,512
0.2424117258395332,154,512
0.2417289510439856,155,512
0.24110156273075625,156,512
0.24037629531201976,157,512
0.23963302258447916,158,512
0.23864067463824581,159,512
0.23773765022437063,160,512
0.2369696806958541,161,512
0.23615977641258198,162,512
0.23535551654706513,163,512
0.23479682107249183,164,512
0.23425693320355895,165,512
0.23368857080511077,166,512
0.233176519429009,167,512
0.23271643820284094,168,512
0.23208626796445223,169,512
0.23145220903742358,170,512
0.23075603752117438,171,512
0.23013324158162585,172,512
0.22956735678605988,173,512
0.2290075024483455,174,512
0.22822529318735324,175,512
0.22752289833800854,176,512
0.22690945069731172,177,512
0.22633285164340952,178,512
0.22584667367851946,179,512
0.22535574837684555,180,512
0.22487013987719925,181,512
0.224365554801051,182,512
0.2236534490412037,183,512
0.2230913412903342,184,512
0.22259342324227246,185,512
0.22228890185320754,186,512
0.22210648004926728,187,512
0.22195022470133774,188,512
0.22161283886620767,189,512
0.22124693540755094,190,512
0.22096996000232405,191,512
0.22063749882799802,192,512
0.22038464257141535,193,512
0.22007610621699777,194,512
0.21961481191751087,195,512
0.2194713973487345,196,512
0.21914452215874058,197,512
0.2187290237816921,198,512
0.21824046047692114,199,512
0.21784903364980288,200,512
0.2172903997901617,201,512
0.21676159067174486,202,512
0.21623820205496097,203,512
0.21582864112781264,204,512
0.21543857390681462,205,512
0.21499676143364693,206,512
0.21458400536439234,207,512
0.2143022211580202,208,512
0.21412698470692496,209,512
0.2137472787581994,210,512
0.21339878802422865,211,512
0.21301171903925697,212,512
0.21270306024033905,213,512
0.21224951670248687,214,512
0.21191002236340667,215,512
