tv,Ts,nparticles
0.6197096267303378,1,512
0.6206127735718211,2,512
0.6386805900250749,3,512
0.6254398757485925,4,512
0.6133341687939934,5,512
0.6055037414464964,6,512
0.5891332852716402,7,512
0.5810249261873865,8,512
0.577785611073723,9,512
0.5748903233250654,10,512
0.58056189390558,11,512
0.5888103685380851,12,512
0.5897656108695105,13,512
0.588219788409046,14,512
0.589740066645118,15,512
0.5917486350042127,16,512
0.5917668301392832,17,512
0.5908313576954398,18,512
0.585975602166727,19,512
0.5811902678895114,20,512
0.5764758893955674,21,512
0.5734529199454315,22,512
0.5734879589320017,23,512
0.5712466834613045,24,512
0.570827077624239,25,512
0.5728065101272606,26,512
0.5729924676694123,27,512
0.5733352579455939,28,512
0.5722095257859348,29,512
0.5705890476564939,30,512
0.5684480512450466,31,512
0.5670778482392442,32,512
0.564650710854453,33,512
0.5630098494439212,34,512
0.5633053338636549,35,512
0.5662467186289606,36,512
0.5665340330801464,37,512
0.565844103418306,38,512
0.5660832149438693,39,512
0.5656433487604172,40,512
0.5649949085434451,41,512
0.5640232567497934,42,512
0.5632317266440391,43,512
0.5631139217010335,44,512
0.5618086571824458,45,512
0.5621084263540669,46,512
0.5625577787394539,47,512
0.5626551962369734,48,512
0.563371425280239,49,512
0.5634030303111258,50,512
0.561990855004526,51,512
0.5624713558687474,52,512
0.5620559824580131,53,512
0.5613596229226213,54,512
0.5598844589537749,55,512
0.5580896545535131,56,512
0.5573812641513178,57,512
0.5557416765238491,58,512
0.5535713562603404,59,512
0.5516424647657032,60,512
0.5509569461451449,61,512
0.5501084508779859,62,512
0.5491248107196873,63,512
0.548532842239169,64,512
0.54809281451072,65,512
0.548183520567357,66,512
0.5468213026859551,67,512
0.5460011262102697,68,512
0.5446467121802581,69,512
0.5430330206560036,70,512
0.5425504593403185,71,512
0.5424593873272714,72,512
0.5406297085119072,73,512
0.5398208352583065,74,512
0.5397411004118263,75,512
0.5388565035002439,76,512
0.5382113061070353,77,512
0.5374898398853418,78,512
0.536018453692409,79,512
0.5347842185525867,80,512
0.5327345553760281,81,512
0.531814386981197,82,512
0.5298536594023872,83,512
0.5289314146879599,84,512
0.5283733047090545,85,512
0.5276884425446029,86,512
0.5265672546599596,87,512
0.525084343291418,88,512
0.5241733666501344,89,512
0.5231231042703716,90,512
0.5213121262890842,91,512
0.5195091759265448,92,512
0.5184658495828619,93,512
0.5180946732537064,94,512
0.5172179894603521,95,512
0.5155504892167578,96,512
0.5133898176763533,97,512
0.5120225117853464,98,512
0.5114934772567775,99,512
0.5103007809810537,100,512
0.5092786527366687,101,512
0.5083920615555809,102,512
0.5069180743520125,103,512
0.5055063137683937,104,512
0.5043281374615635,105,512
0.5028727579393109,106,512
0.5015094798611672,107,512
0.5008348771105384,108,512
0.49970955430738584,109,512
0.4986697834342101,110,512
0.49839219073338326,111,512
0.4967473403727829,112,512
0.4961528867392122,113,512
0.4949785494376904,114,512
0.4946153162592241,115,512
0.49418256638651414,116,512
0.49336609042330704,117,512
0.49186076218290825,118,512
0.49050591873456406,119,512
0.4896003972938268,120,512
0.4892840239495475,121,512
0.48820835463487056,122,512
0.48779705534131457,123,512
0.4874978659861677,124,512
0.4872368292752652,125,512
0.48621686107995643,126,512
0.4850901744104488,127,512
0.4838040022479289,128,512
0.48330424169401437,129,512
0.4830038557597454,130,512
0.4821786586362287,131,512
0.4813450819054638,132,512
0.4833113182249764,133,512
0.489489814782001,134,512
0.4887947448864254,135,512
0.4884997046640271,136,512
0.490321092376244,137,512
0.49165743541832146,138,512
0.491138447342703,139,512
0.4903298516939597,140,512
0.48953269098947294,141,512
0.48853095194489055,142,512
0.48803292052882447,143,512
0.48784687061250215,144,512
0.4873166534487913,145,512
0.48643660958522744,146,512
0.4857183857356766,147,512
0.4849971454850147,148,512
0.48408743438971025,149,512
0.48314708893558306,150,512
0.4830874994261072,151,512
0.48324151309516755,152,512
0.48254198767254713,153,512
0.48155872011674666,154,512
0.4803978620505883,155,512
0.47911247768920784,156,512
0.4776484894073362,157,512
0.47617999854258614,158,512
0.4752099994512556,159,512
0.47412870294132725,160,512
0.4734321967662912,161,512
0.4724475981063142,162,512
0.471551476798165,163,512
0.47060075178494565,164,512
0.4701191990429606,165,512
0.46966825389697103,166,512
0.46890373759920845,167,512
0.4675669566590395,168,512
0.46679424195725916,169,512
0.46588838165193075,170,512
0.4645636347663883,171,512
0.4632303913196017,172,512
0.46271770529510986,173,512
0.4620474109985936,174,512
0.4609127894733551,175,512
0.4598204352318239,176,512
0.45852076517971446,177,512
0.4573605777043198,178,512
0.456026220943082,179,512
0.45532096100495295,180,512
0.45434648130542565,181,512
0.45292582897839495,182,512
0.45219115090462686,183,512
0.45073523300901774,184,512
0.44971945902140215,185,512
0.4485370318859651,186,512
0.4476620550346895,187,512
0.4468065167565663,188,512
0.4456046171939241,189,512
0.44462887374504334,190,512
0.44363128162867194,191,512
0.44300837492655387,192,512
0.44179514816164095,193,512
0.44072996727280067,194,512
0.43999794589809116,195,512
0.43891273694164734,196,512
0.4381879434209789,197,512
0.43740178153635656,198,512
0.43678364064047975,199,512
0.43603644271491593,200,512
0.4358702175269089,201,512
0.4350826199094122,202,512
0.43398761277389847,203,512
0.43292325048361957,204,512
0.4318435583528712,205,512
0.4302815370933368,206,512
0.42879387617765324,207,512
0.42754367921721237,208,512
0.42660851483203693,209,512
0.42606040009792795,210,512
0.4254639303933466,211,512
0.4249877637770467,212,512
0.4241516407762545,213,512
0.4230784794247956,214,512
0.4221832210967526,215,512
0.42159506167966165,216,512
0.4208854161744615,217,512
0.4200282187942268,218,512
0.4191119064906879,219,512
0.41850491577151705,220,512
0.41798541060573596,221,512
0.41737736766352,222,512
0.41708454824527197,223,512
0.4165189671961104,224,512
0.41563911156800915,225,512
0.4155251573858677,226,512
0.4147520555962411,227,512
0.4139338224340817,228,512
0.4130098397258076,229,512
0.4123169917503189,230,512
0.4119584659103506,231,512
0.41136732692291755,232,512
0.4107538251190823,233,512
0.41027036940983613,234,512
0.4095079752716933,235,512
0.4090108583018813,236,512
0.40848898121713706,237,512
0.4077465212699626,238,512
0.40721076495985936,239,512
0.40676754232756723,240,512
0.40622973381039074,241,512
0.4055061290736029,242,512
0.4048237824895143,243,512
0.40427161006429174,244,512
0.40386632783870857,245,512
