seed,target,flowtype,kernel,step_size,flow_length,nchains,logZ,elbo,ess,nparticles
1,Banana,MF.DeterministicMixFlow,MF.MALA,0.1,50,1,-0.5924525687122166,-0.8920444633387029,41.956109187338555,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,0,1,-0.9268291328880363,-1.3051255849637966,66.98607289814551,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,10,1,-0.9288512699933937,-1.3063840322585516,66.70766572700579,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,100,1,-0.9600218743294109,-1.3088235683570821,80.40541658829652,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,20,1,-0.9318819002058172,-1.3072063668112517,67.60605391749307,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,200,1,-0.9980846543486486,-1.294065648455805,120.1621919520862,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.005,50,1,-0.9420507281813659,-1.3092208871775093,71.14376157588674,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,0,1,-0.9268291328880363,-1.3051255849637966,66.98607289814551,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,10,1,-0.9309794117589645,-1.3065419184342668,66.60961215640829,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,100,1,-0.9960061710767798,-1.2888049183479016,116.0992247308643,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,20,1,-0.936131276040526,-1.3058515317850201,68.94211121155934,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,200,1,-1.0238036694926613,-1.2463254337720235,173.61673327122034,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.01,50,1,-0.9557152787109393,-1.3009888067624404,80.20765406104852,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,0,1,-0.9268291328880363,-1.3051255849637966,66.98607289814551,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,10,1,-0.948006124098149,-1.3023069649057135,72.80353763252792,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,100,1,-0.9684803381058167,-1.1169927033375373,291.3307848977424,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,20,1,-0.9755228298321024,-1.2820445560929454,97.34211847427026,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,200,1,-0.861148889601222,-0.9967876342351225,296.6744109941635,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.05,50,1,-1.0159218719958831,-1.217033478303142,185.76141579293486,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,0,1,-0.9268291328880363,-1.3051255849637966,66.98607289814551,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,10,1,-0.9845533390479178,-1.2855314447632316,104.41167988047168,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,100,1,-0.8703923377439509,-0.9911875735521998,358.2455324808401,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,20,1,-1.0370554879680514,-1.2303253550119044,256.18353295389994,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,200,1,-0.7659874965623867,-0.8814391065449912,373.9471704358941,512
1,Banana,MF.DeterministicMixFlow,MF.RWMH,0.1,50,1,-0.9521773899768657,-1.102810691410932,288.69141691789844,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,0,1,0.0,-0.0,512.0,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,10,1,-0.9479237444960766,-1.1648077338715166,237.05438347368383,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,100,1,-0.8710960642159824,-1.0317406293546565,256.39084612836535,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,20,1,-0.914844242270271,-1.1318058879727049,198.09786608651203,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,200,1,-0.7297684354675722,-0.9503100645833482,121.13558324836384,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,50,1,-0.9039968773040465,-1.0746592364288425,265.98898512498573,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,0,1,0.0,-0.0,512.0,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,10,1,-0.906909661452306,-1.067874182223681,300.7893612710254,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,100,1,-0.6014279740946522,-0.827363815415082,188.24931609718706,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,20,1,-0.8549804666265368,-1.0162891857076064,288.6231788421682,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,200,1,0.5293831702701395,-0.666019422129141,7.624165108563555,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,50,1,-0.7668409572865196,-0.9262291077762341,322.56092772412586,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,0,1,0.0,-0.0,512.0,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,10,1,-0.5551666951430558,-0.7689642979739005,298.54759202964453,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,100,1,0.07943406534230846,-0.289021907856805,28.27685283878826,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,20,1,-0.47955388806067223,-0.6697616451739448,322.80053792214864,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,200,1,1.123920046192194,-0.0684740832701785,12.191357753050264,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,50,1,-0.3544870491631462,-0.5096097545688484,345.92829529737907,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,0,1,0.0,-0.0,512.0,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,10,1,-0.28827079390809374,-0.5167858137605409,265.4153181522571,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,100,1,NaN,NaN,NaN,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,20,1,-0.14460416990347458,-0.3949944908529942,189.84275709054847,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,200,1,NaN,NaN,NaN,512
1,Banana,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,50,1,0.039452184472954954,-0.1521984855314875,322.56952489838767,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.005,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.005,10,1,-0.4655290282422859,-0.6970692441041678,221.76318230801613,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.005,100,1,0.021076856115931797,-0.32619317367872347,69.31112598868354,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.005,20,1,-0.3640834473310699,-0.6082955958217543,177.60123813764733,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.005,200,1,5.495967716019565,-0.21238309561863097,1.0096328753672579,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.005,50,1,-0.14711952303589815,-0.4376554370910191,132.77179311555824,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.01,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.01,10,1,0.18602304667623848,-0.5693339679312129,5.308203829106366,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.01,100,1,0.01403734731853934,-0.2327449739253406,181.39858732721356,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.01,20,1,-0.21122794270206224,-0.4770002529966711,173.33949474604458,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.01,200,1,0.04589411300976298,-0.1268946150151836,279.7289911242736,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.01,50,1,-0.09006072114332575,-0.35188141672023965,184.36425018572638,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.05,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.05,10,1,-0.04227636960580039,-0.42937075023408927,55.114962182048906,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.05,100,1,0.07124281935057297,-0.05326943315989966,345.4744294999148,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.05,20,1,0.09974964967003963,-0.32687473480339707,28.406767008000937,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.05,200,1,0.10244738572797019,0.03801233624183018,435.3233761694918,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.05,50,1,0.014227194548178446,-0.17854966927108837,222.2620114358936,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.1,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.1,10,1,-0.13445373811047823,-0.39782650262539004,209.04987845720186,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.1,100,1,0.13442038512625754,0.02450041951802945,370.1926130219048,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.1,20,1,-0.03964625943674438,-0.2765654053934278,209.55471098146222,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.1,200,1,0.05005335373023723,0.013091286749608438,470.5422249219888,512
1,Cross,MF.DeterministicMixFlow,MF.HMC,0.1,50,1,0.08156058156035773,-0.07485257894183307,313.8477988182875,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.005,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.005,10,1,-0.3192311212897332,-0.7969562271897115,18.325598729683097,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.005,100,1,-0.397394416215592,-0.6371647927490849,210.71198701556006,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.005,20,1,-0.3661326535328131,-0.7782613155745454,26.008330109653617,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.005,200,1,-0.2352758650667397,-0.5433585048384929,120.4143161460695,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.005,50,1,-0.4403294014260615,-0.7104291407100769,139.71097323135078,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.01,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.01,10,1,-0.23553634243701005,-0.7769363846098795,12.533458412249054,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.01,100,1,-0.2676301573404709,-0.5894152107030728,127.92075980845156,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.01,20,1,-0.36175253070409585,-0.7444719646799544,37.24315745597313,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.01,200,1,-0.08100520010837897,-0.4896338494770352,73.93056275314011,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.01,50,1,-0.39045230992902447,-0.6690504750375101,171.02879605100298,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.05,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.05,10,1,-0.40679478499543453,-0.7434149545706691,54.584302240091866,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.05,100,1,0.43026995947699653,-0.49915847323782797,3.96273029092629,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.05,20,1,-0.2675767116469636,-0.700144747201714,21.585789464422998,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.05,200,1,0.3931424644184096,-0.38302041661808545,6.249707803554697,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.05,50,1,0.058067336983958384,-0.5970218901966164,7.3302638027946045,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.1,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.1,10,1,-0.4976756179085777,-0.7410597437961336,192.2957169300813,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.1,100,1,-0.37344776003532676,-0.5338482568870326,248.419546205053,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.1,20,1,-0.5272856675738868,-0.7071411516194384,330.6007907984522,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.1,200,1,-0.24300044931563658,-0.4129479798563133,246.53882005773508,512
1,Cross,MF.DeterministicMixFlow,MF.MALA,0.1,50,1,-0.4713402161698612,-0.62737854801117,298.5530605186104,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.005,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.005,10,1,-0.5182145908929439,-0.8249197843806864,94.75721316025138,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.005,100,1,-0.4760731428457925,-0.8153803333532746,74.45801506130773,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.005,20,1,-0.5134285753973407,-0.8243874802880418,91.24265164917294,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.005,200,1,-0.45647112318626615,-0.8008947079521234,81.05030815000202,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.005,50,1,-0.49432546036084,-0.8210047067971978,80.53281655652675,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.01,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.01,10,1,-0.5031607180796209,-0.823685245340743,80.11595324692215,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.01,100,1,-0.4752419129374461,-0.8037194860506022,72.88123917083364,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.01,20,1,-0.493960034325708,-0.8222087978210497,75.48586124372567,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.01,200,1,-0.5772814862901336,-0.7866810328025464,365.41603863930834,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.01,50,1,-0.46760690530014504,-0.8162225628083594,65.90990486080214,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.05,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.05,10,1,-0.33053125848279485,-0.8110071158615924,18.97201524342834,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.05,100,1,-0.5061611875793002,-0.710897949317886,334.7370690679602,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.05,20,1,-0.22903283199188973,-0.7955788528568027,11.058763338404146,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.05,200,1,-0.43389162789487745,-0.6409169708658352,278.3129429046619,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.05,50,1,-0.5472236374579724,-0.7590217381696812,346.9580775935373,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.1,0,1,-0.5322665880431954,-0.8258639176951017,112.6860770752565,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.1,10,1,-0.11675599717751162,-0.790756202302832,7.780971274777799,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.1,100,1,-0.46709891073065535,-0.6379322179815992,331.7798249766623,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.1,20,1,-0.08260881630056272,-0.7707930473279982,6.429949126253022,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.1,200,1,-0.3226491690186828,-0.5188316347543492,241.76169182902356,512
1,Cross,MF.DeterministicMixFlow,MF.RWMH,0.1,50,1,-0.5249300268552792,-0.7145708152844251,342.7628827138476,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,0,1,0.0,-0.0,512.0,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,10,1,-0.5178922170086402,-0.6785243505112152,366.35448390246603,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,100,1,-0.45028095206066343,-0.6063396923689824,337.7663266174992,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,20,1,-0.4920172780263483,-0.6695021853839489,267.9092905886599,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,200,1,-0.4138953484729271,-0.5576640999488021,355.6689227659881,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.005,50,1,-0.49022922189487783,-0.6480613080876557,370.8530746046728,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,0,1,0.0,-0.0,512.0,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,10,1,-0.4340266350615183,-0.6140672222956884,286.577844925061,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,100,1,-0.3832669978714689,-0.5071835886919266,282.4172394342924,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,20,1,-0.4158238971762964,-0.5829288294648407,295.1999282621954,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,200,1,-0.29116150026358945,-0.4356495319700919,189.98145150036805,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.01,50,1,-0.3940280858219687,-0.5590750828672729,240.19313987874713,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,0,1,0.0,-0.0,512.0,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,10,1,-0.26049573813677096,-0.46953829885722415,203.71688115515448,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,100,1,-0.11170390011116282,-0.20008511781265556,396.382624262303,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,20,1,-0.19795108307059994,-0.3998486408031583,210.00929078301084,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,200,1,-0.1377520419349585,-0.18668793917731277,457.644682183439,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.05,50,1,-0.10538114300797741,-0.27082396317835006,255.49918578560718,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,0,1,0.0,-0.0,512.0,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,10,1,-0.10988039028625529,-0.38135972873494006,200.671930610776,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,100,1,0.05588882984737431,-0.09138700548923526,376.25295979967495,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,20,1,-0.029216809026859636,-0.27181725554835434,240.2477612599653,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,200,1,0.1520408791617598,-0.023455175879601428,333.5930928761644,512
1,Cross,MF.DeterministicMixFlow,MF.uncorrectHMC,0.1,50,1,0.04431167944067749,-0.1573038081417775,279.3830252173012,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,0,1,-0.8474769767955879,-1.2837701512584645,75.81478102995324,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,10,1,-0.9465516196807231,-1.15810712369843,209.09360712050955,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,100,1,-0.6600960096481385,-0.7971973927260482,315.46096998419176,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,20,1,-0.9362064985487448,-1.0994495513012068,292.6971951738007,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,200,1,-0.4687515942541802,-0.603461864267865,340.6444876815889,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.005,50,1,-0.8195592116150081,-0.9649396298520896,313.33186977677525,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,0,1,-0.8474769767955879,-1.2837701512584645,75.81478102995324,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,10,1,-0.8695309477017519,-1.0499013568800415,257.49772927045046,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,100,1,-0.49354072473558563,-0.626722874963214,321.95621402808007,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,20,1,-0.8126933755723895,-0.9654637102555198,241.67663198834902,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,200,1,-0.3486203453532939,-0.4867660755604225,352.45026886582656,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.01,50,1,-0.6116593360262916,-0.7780734740810679,162.34292660461804,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,0,1,-0.8474769767955879,-1.2837701512584645,75.81478102995324,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,10,1,-0.48990895233639176,-0.6726004263223463,294.6417160384924,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,100,1,0.01874213865519181,-0.09445119013116826,391.12116220598205,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,20,1,-0.24905574181801793,-0.4568667768073306,216.538525978848,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,200,1,0.07547719015683807,0.001011727069090646,432.15195876783173,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.05,50,1,-0.10278813226613259,-0.2417403574915918,366.9481988182066,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,0,1,-0.8474769767955879,-1.2837701512584645,75.81478102995324,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,10,1,-0.2667997428582707,-0.46078732734445593,328.1975160086546,512
2,Banana,MF.DeterministicMixFlow,MF.HMC,0.1,100,1,0.07898386643796851,-0.010656246287006335,411.91047466234176,512
